N,block,rN,err
35,18,5.54665,0.0290699
35,19,5.55762,0.0296804
35,20,5.54846,0.029681
35,21,5.56203,0.0313866
35,22,5.5615,0.0299957
35,23,5.54858,0.0314903
35,24,5.55102,0.030303
35,25,5.56363,0.0317273
35,26,5.56114,0.0306305
35,27,5.56013,0.0295336
35,28,5.56011,0.028497
35,29,5.56414,0.0278235
35,30,5.55871,0.0274526
35,31,5.5507,0.027762
35,32,5.55953,0.0283193
35,33,5.55736,0.0275594
35,34,5.55335,0.0270596
35,35,5.55367,0.0262993
35,36,5.55614,0.0256974
35,37,5.55789,0.0250733
35,38,5.55854,0.0244305
35,39,5.56067,0.0239072
35,40,5.56566,0.0238442
35,41,5.56868,0.0234647
35,42,5.57744,0.0245304
35,43,5.57293,0.0243862
35,44,5.5681,0.0243225
35,45,5.56811,0.0237879
35,46,5.56995,0.0233495
35,47,5.57446,0.0232981
35,48,5.57324,0.0228502
35,49,5.57404,0.0224028
35,50,5.5729,0.0219889
35,51,5.5762,0.0218134
35,52,5.57108,0.0220017
35,53,5.56501,0.022429
35,54,5.56415,0.022034
35,55,5.5685,0.0220683
35,56,5.57063,0.021783
35,57,5.5756,0.0219729
35,58,5.5686,0.0227034
35,59,5.56043,0.0237691
35,60,5.55806,0.023496
35,61,5.5644,0.0239673
35,62,5.56569,0.0236191
35,63,5.56523,0.0232518
35,64,5.56922,0.0232363
35,65,5.5702,0.0229025
35,66,5.56541,0.0230606
35,67,5.56276,0.0228728
35,68,5.56502,0.0226517
35,69,5.57042,0.0229695
35,70,5.57318,0.022811
35,71,5.5775,0.0229037
35,72,5.57427,0.0228176
35,73,5.56914,0.0230838
35,74,5.57006,0.0227924
35,75,5.56904,0.0225134
35,76,5.57036,0.0222579
35,77,5.57304,0.0221335
35,78,5.5718,0.0218863
35,79,5.57105,0.0216241
35,80,5.56826,0.0215367
35,81,5.56598,0.0213948
35,82,5.56598,0.0211354
35,83,5.56741,0.0209314
35,84,5.56506,0.0208169
35,85,5.56642,0.0206184
35,86,5.56721,0.0203952
35,87,5.57223,0.0207772
35,88,5.56914,0.0207726
35,89,5.56479,0.0209964
35,90,5.56004,0.0213017
35,91,5.55644,0.0213746
35,92,5.55523,0.0211781
35,93,5.55128,0.0213194
35,94,5.55064,0.0211037
35,95,5.55052,0.0208831
35,96,5.55091,0.0206702
35,97,5.5529,0.0205551
35,98,5.55241,0.0203522
35,99,5.55282,0.0201518
36,0,5.51373,0
36,1,5.56782,0.0540881
36,2,5.61033,0.0527432
36,3,5.59915,0.0389341
36,4,5.57418,0.0391555
36,5,5.57625,0.0320372
36,6,5.61484,0.0471457
36,7,5.59864,0.0439264
36,8,5.59333,0.0391016
36,9,5.60004,0.0356123
36,10,5.59031,0.0336524
36,11,5.5926,0.030806
36,12,5.60536,0.0310751
36,13,5.61554,0.0305208
36,14,5.63785,0.0361227
36,15,5.63911,0.0338133
36,16,5.63732,0.0318124
36,17,5.62276,0.0333422
36,18,5.62453,0.031588
36,19,5.63186,0.0308523
36,20,5.62185,0.0310085
36,21,5.63702,0.0332293
36,22,5.63434,0.0318646
36,23,5.62126,0.0331911
36,24,5.62434,0.031984
36,25,5.64031,0.0346338
36,26,5.63827,0.033389
36,27,5.63871,0.0321775
36,28,5.63696,0.0310974
36,29,5.63949,0.0301492
36,30,5.6363,0.0293342
36,31,5.62614,0.0301658
36,32,5.63707,0.0312153
36,33,5.63595,0.0303043
36,34,5.63147,0.0297634
36,35,5.62966,0.0289816
36,36,5.63208,0.0282914
36,37,5.63318,0.0275586
36,38,5.6335,0.0268446
36,39,5.63721,0.026426
36,40,5.63911,0.0258436
36,41,5.64228,0.025419
36,42,5.65128,0.0264015
36,43,5.64529,0.02648
36,44,5.63938,0.0265508
36,45,5.63923,0.0259677
36,46,5.64007,0.0254233
36,47,5.64472,0.0253187
36,48,5.64441,0.0247985
36,49,5.64453,0.0242978
36,50,5.64512,0.0238238
36,51,5.6472,0.0234531
36,52,5.64201,0.0235845
36,53,5.63736,0.0236053
36,54,5.63552,0.023245
36,55,5.63966,0.0231979
36,56,5.64108,0.0228318
36,57,5.64859,0.0236563
36,58,5.64146,0.0243196
36,59,5.6331,0.0253302
36,60,5.63114,0.0249881
36,61,5.63945,0.0259464
36,62,5.64185,0.0256442
36,63,5.64148,0.0252431
36,64,5.64603,0.0252651
36,65,5.64729,0.0249115
36,66,5.6418,0.0251436
36,67,5.64064,0.0247985
36,68,5.64291,0.0245419
36,69,5.64708,0.0245457
36,70,5.64956,0.0243245
36,71,5.65353,0.0243107
36,72,5.65028,0.0241952
36,73,5.64543,0.0243525
36,74,5.64581,0.0240286
36,75,5.64461,0.0237407
36,76,5.64559,0.0234511
36,77,5.6482,0.0232946
36,78,5.64615,0.0230887
36,79,5.64388,0.0229109
36,80,5.64053,0.0228738
36,81,5.63874,0.022664
36,82,5.63859,0.0223898
36,83,5.63987,0.0221589
36,84,5.63878,0.0219236
36,85,5.63963,0.0216837
36,86,5.64052,0.0214517
36,87,5.64546,0.021774
36,88,5.642,0.0218044
36,89,5.63793,0.0219418
36,90,5.63351,0.022144
36,91,5.62938,0.0222881
36,92,5.62858,0.0220617
36,93,5.62495,0.0221265
36,94,5.62461,0.0218949
36,95,5.62349,0.0216944
36,96,5.62393,0.021474
36,97,5.62551,0.0213123
36,98,5.62491,0.0211044
36,99,5.62572,0.020908
37,0,5.5345,0
37,1,5.60526,0.0707635
37,2,5.68273,0.0875764
37,3,5.65997,0.0659731
37,4,5.62552,0.0616327
37,5,5.62834,0.050402
37,6,5.66466,0.0559767
37,7,5.65716,0.0490543
37,8,5.643,0.0455206
37,9,5.65538,0.0425578
37,10,5.65257,0.0385976
37,11,5.65043,0.0352993
37,12,5.66163,0.0343475
37,13,5.67661,0.0351489
37,14,5.69861,0.0394302
37,15,5.70064,0.0369394
37,16,5.69891,0.0347417
37,17,5.68328,0.0362908
37,18,5.6835,0.0343284
37,19,5.69308,0.0339456
37,20,5.68658,0.0329361
37,21,5.70472,0.0362668
37,22,5.70763,0.0347756
37,23,5.69588,0.0353068
37,24,5.7,0.0341154
37,25,5.7143,0.0357593
37,26,5.71242,0.034461
37,27,5.71652,0.0334596
37,28,5.71463,0.0323407
37,29,5.71892,0.0315379
37,30,5.71639,0.0306083
37,31,5.70725,0.0310145
37,32,5.72013,0.0327036
37,33,5.71739,0.0318455
37,34,5.71239,0.0313228
37,35,5.70945,0.0305825
37,36,5.7125,0.0299009
37,37,5.71455,0.0291756
37,38,5.71563,0.0284382
37,39,5.71936,0.0279675
37,40,5.72016,0.0272887
37,41,5.724,0.0269054
37,42,5.73187,0.0274274
37,43,5.72476,0.0277261
37,44,5.71664,0.0282914
37,45,5.71667,0.0276695
37,46,5.71833,0.0271248
37,47,5.72225,0.0268426
37,48,5.72227,0.0262891
37,49,5.72421,0.025831
37,50,5.72433,0.0253197
37,51,5.7258,0.0248721
37,52,5.7232,0.0245371
37,53,5.7182,0.0245918
37,54,5.71378,0.0245424
37,55,5.71844,0.0245467
37,56,5.72055,0.0242048
37,57,5.72995,0.0255725
37,58,5.72222,0.0262956
37,59,5.71315,0.0274006
37,60,5.7118,0.0269813
37,61,5.71985,0.0277372
37,62,5.72294,0.0274679
37,63,5.72102,0.0271036
37,64,5.72643,0.0272265
37,65,5.72841,0.0268838
37,66,5.7219,0.0272679
37,67,5.72219,0.0268654
37,68,5.72416,0.0265467
37,69,5.7276,0.0263893
37,70,5.73016,0.0261409
37,71,5.73388,0.0260427
37,72,5.72976,0.0260114
37,73,5.72428,0.0262378
37,74,5.7266,0.0259902
37,75,5.72532,0.0256781
37,76,5.72584,0.0253478
37,77,5.72673,0.0250365
37,78,5.72444,0.0248238
37,79,5.72281,0.0245656
37,80,5.7207,0.0243521
37,81,5.71883,0.0241255
37,82,5.71751,0.0238697
37,83,5.71774,0.0235849
37,84,5.71597,0.0233726
37,85,5.71738,0.023142
37,86,5.71815,0.0228874
37,87,5.72287,0.023112
37,88,5.72015,0.0230121
37,89,5.71609,0.0231145
37,90,5.7126,0.0231231
37,91,5.70845,0.0232444
37,92,5.70737,0.0230186
37,93,5.70377,0.0230547
37,94,5.70361,0.0228113
37,95,5.70212,0.0226215
37,96,5.70189,0.0223883
37,97,5.70226,0.0221618
37,98,5.70247,0.0219378
37,99,5.70292,0.021722
38,0,5.62415,0
38,1,5.74196,0.117812
38,2,5.7875,0.0818511
38,3,5.74451,0.0720922
38,4,5.70492,0.0684528
38,5,5.7127,0.0564296
38,6,5.74149,0.0557095
38,7,5.73254,0.0490681
38,8,5.72379,0.0441516
38,9,5.7426,0.0437454
38,10,5.74112,0.039597
38,11,5.7268,0.0388804
38,12,5.73781,0.0374204
38,13,5.75628,0.039262
38,14,5.78061,0.0439072
38,15,5.77739,0.0411974
38,16,5.77411,0.0388368
38,17,5.76224,0.0384939
38,18,5.76469,0.0364942
38,19,5.76863,0.0348445
38,20,5.75918,0.0344648
38,21,5.77791,0.0378237
38,22,5.78135,0.0363057
38,23,5.77241,0.0358923
38,24,5.7785,0.0349611
38,25,5.79167,0.0360802
38,26,5.78923,0.0348041
38,27,5.79427,0.0339151
38,28,5.78915,0.0331229
38,29,5.79336,0.0322762
38,30,5.78913,0.031503
38,31,5.78055,0.0316867
38,32,5.79448,0.0337206
38,33,5.79087,0.0329119
38,34,5.7871,0.0321797
38,35,5.78518,0.0313318
38,36,5.78965,0.0307987
38,37,5.79141,0.0300293
38,38,5.79155,0.0292495
38,39,5.79607,0.0288649
38,40,5.79818,0.0282309
38,41,5.80154,0.0277552
38,42,5.80731,0.0277092
38,43,5.79983,0.0280862
38,44,5.79027,0.0290715
38,45,5.78917,0.0284539
38,46,5.79076,0.0278873
38,47,5.79532,0.0276792
38,48,5.79501,0.0271102
38,49,5.79621,0.0265894
38,50,5.79428,0.0261343
38,51,5.79543,0.0256526
38,52,5.79272,0.0253086
38,53,5.78699,0.0254897
38,54,5.78304,0.0253308
38,55,5.78815,0.0253936
38,56,5.79036,0.0250416
38,57,5.79874,0.0259955
38,58,5.79043,0.0268712
38,59,5.78049,0.0282271
38,60,5.77801,0.0278705
38,61,5.78621,0.028617
38,62,5.79053,0.0284884
38,63,5.78866,0.028102
38,64,5.79283,0.0279791
38,65,5.79511,0.0276454
38,66,5.78805,0.0281284
38,67,5.78849,0.0277151
38,68,5.79089,0.0274156
38,69,5.79441,0.0272495
38,70,5.79714,0.0270011
38,71,5.80163,0.026999
38,72,5.79821,0.0268445
38,73,5.79405,0.026804
38,74,5.79552,0.0264847
38,75,5.79365,0.0262003
38,76,5.7939,0.025859
38,77,5.79413,0.0255264
38,78,5.79195,0.0252959
38,79,5.7916,0.0249801
38,80,5.78998,0.024723
38,81,5.78822,0.0244827
38,82,5.78768,0.0241921
38,83,5.78759,0.0239025
38,84,5.78586,0.0236831
38,85,5.78726,0.0234478
38,86,5.7882,0.0231959
38,87,5.79257,0.0233429
38,88,5.7905,0.0231714
38,89,5.78653,0.0232551
38,90,5.78291,0.0232801
38,91,5.77944,0.0232863
38,92,5.77936,0.0230347
38,93,5.77775,0.0228452
38,94,5.77781,0.0226035
38,95,5.77483,0.0225648
38,96,5.77508,0.0223324
38,97,5.7755,0.0221072
38,98,5.77613,0.021892
38,99,5.77696,0.0216879
39,0,5.75546,0
39,1,5.88101,0.125555
39,2,5.89112,0.0731911
39,3,5.81227,0.0943199
39,4,5.7742,0.0823849
39,5,5.78399,0.0679758
39,6,5.82189,0.0688264
39,7,5.81583,0.0599129
39,8,5.80647,0.0536612
39,9,5.8222,0.0505082
39,10,5.81853,0.0458335
39,11,5.80492,0.0439968
39,12,5.81263,0.0411991
39,13,5.82714,0.0408073
39,14,5.84864,0.0436509
39,15,5.84238,0.0413081
39,16,5.83336,0.0398365
39,17,5.82163,0.0393483
39,18,5.83167,0.0385492
39,19,5.83362,0.0366232
39,20,5.82389,0.0361684
39,21,5.84275,0.0393053
39,22,5.84593,0.0376914
39,23,5.83405,0.0379909
39,24,5.83921,0.0368034
39,25,5.85533,0.0388595
39,26,5.85053,0.0376991
39,27,5.8543,0.0365225
39,28,5.85132,0.035366
39,29,5.85459,0.0343229
39,30,5.85399,0.0332027
39,31,5.84413,0.0336262
39,32,5.85888,0.0357728
39,33,5.85483,0.0349406
39,34,5.85445,0.0339298
39,35,5.85445,0.0329738
39,36,5.85858,0.0323355
39,37,5.85827,0.0314746
39,38,5.85795,0.0306587
39,39,5.86324,0.0303482
39,40,5.86526,0.0296673
39,41,5.86868,0.0291543
39,42,5.87182,0.0286406
39,43,5.86469,0.0288753
39,44,5.85574,0.0296136
39,45,5.85498,0.0289726
39,46,5.85613,0.028373
39,47,5.8614,0.0282701
39,48,5.86266,0.0277159
39,49,5.86453,0.02722
39,50,5.86213,0.0267885
39,51,5.8632,0.0262901
39,52,5.8594,0.0260678
39,53,5.85072,0.0270109
39,54,5.84785,0.0266704
39,55,5.85506,0.0271634
39,56,5.85739,0.0267848
39,57,5.86535,0.0274959
39,58,5.8573,0.0282001
39,59,5.84825,0.0291664
39,60,5.84596,0.0287754
39,61,5.85268,0.0290947
39,62,5.8586,0.0292347
39,63,5.8571,0.0288136
39,64,5.86051,0.0285707
39,65,5.86315,0.0282581
39,66,5.85616,0.0286959
39,67,5.8552,0.0282871
39,68,5.85916,0.0281543
39,69,5.86181,0.0278753
39,70,5.86611,0.0278142
39,71,5.87178,0.028005
39,72,5.86745,0.0279566
39,73,5.86379,0.0278169
39,74,5.86527,0.027483
39,75,5.86413,0.0271429
39,76,5.86359,0.0267934
39,77,5.86429,0.026457
39,78,5.86132,0.0262888
39,79,5.86062,0.0259674
39,80,5.8579,0.0257892
39,81,5.85659,0.0255066
39,82,5.85691,0.0251995
39,83,5.85671,0.0248984
39,84,5.85535,0.0246416
39,85,5.85716,0.0244208
39,86,5.85794,0.024151
39,87,5.86304,0.0244136
39,88,5.86181,0.024169
39,89,5.85784,0.024226
39,90,5.85499,0.0241276
39,91,5.85055,0.024274
39,92,5.85191,0.0240504
39,93,5.85119,0.0238043
39,94,5.85191,0.0235635
39,95,5.84815,0.0236179
39,96,5.84885,0.0233836
39,97,5.84948,0.0231524
39,98,5.85025,0.0229301
39,99,5.85148,0.0227331
40,0,5.80091,0
40,1,5.91682,0.115912
40,2,5.96481,0.0823464
40,3,5.8884,0.0960661
40,4,5.85053,0.0834929
40,5,5.84739,0.0682441
40,6,5.8822,0.0673689
40,7,5.89084,0.0589796
40,8,5.88138,0.0528697
40,9,5.8919,0.0484446
40,10,5.88958,0.0438809
40,11,5.87778,0.0417602
40,12,5.88909,0.0400447
40,13,5.90265,0.0394761
40,14,5.93019,0.0459232
40,15,5.92551,0.0432112
40,16,5.91095,0.0431236
40,17,5.8958,0.0433865
40,18,5.90654,0.0424208
40,19,5.9111,0.0405016
40,20,5.89868,0.0404794
40,21,5.91184,0.0407796
40,22,5.91998,0.0398072
40,23,5.90583,0.0406556
40,24,5.90973,0.0391907
40,25,5.92763,0.0416909
40,26,5.92105,0.0406537
40,27,5.92174,0.0391809
40,28,5.9164,0.0381802
40,29,5.9207,0.0371355
40,30,5.92178,0.0359337
40,31,5.91303,0.0358762
40,32,5.92728,0.03758
40,33,5.92603,0.0364795
40,34,5.92616,0.0354221
40,35,5.92782,0.0344641
40,36,5.93225,0.033812
40,37,5.93018,0.0329751
40,38,5.93005,0.0321188
40,39,5.93547,0.0317697
40,40,5.93852,0.0311358
40,41,5.94373,0.0308278
40,42,5.94511,0.0301339
40,43,5.93727,0.0304672
40,44,5.92737,0.031383
40,45,5.92927,0.0307516
40,46,5.92991,0.0300971
40,47,5.93591,0.0300678
40,48,5.93694,0.0294658
40,49,5.93817,0.0288966
40,50,5.93363,0.028686
40,51,5.93276,0.0281424
40,52,5.93003,0.0277408
40,53,5.9228,0.0281669
40,54,5.92012,0.0277797
40,55,5.92805,0.02841
40,56,5.93071,0.0280333
40,57,5.93594,0.0280384
40,58,5.92877,0.0284767
40,59,5.91976,0.0294127
40,60,5.91703,0.0290549
40,61,5.9218,0.0289769
40,62,5.92795,0.0291699
40,63,5.92718,0.0287209
40,64,5.92986,0.0284025
40,65,5.93251,0.0280943
40,66,5.92602,0.0284244
40,67,5.92513,0.0280172
40,68,5.9273,0.027693
40,69,5.93058,0.0274906
40,70,5.93549,0.0275429
40,71,5.94123,0.0277569
40,72,5.93823,0.0275376
40,73,5.93545,0.0273054
40,74,5.93638,0.0269551
40,75,5.93567,0.0266074
40,76,5.93559,0.0262598
40,77,5.93733,0.0259794
40,78,5.9357,0.0257
40,79,5.93578,0.0253769
40,80,5.93417,0.0251133
40,81,5.93369,0.0248098
40,82,5.93353,0.0245096
40,83,5.93412,0.0242233
40,84,5.93308,0.0239592
40,85,5.93507,0.0237624
40,86,5.93526,0.0234885
40,87,5.94034,0.0237696
40,88,5.93957,0.0235135
40,89,5.93619,0.0234945
40,90,5.93399,0.0233388
40,91,5.92959,0.0235002
40,92,5.9312,0.0233019
40,93,5.92909,0.0231487
40,94,5.93014,0.0229279
40,95,5.92744,0.022849
40,96,5.92742,0.0226122
40,97,5.92732,0.0223805
40,98,5.92732,0.0221533
40,99,5.92877,0.0219786
41,0,5.94334,0
41,1,6.06516,0.121821
41,2,6.08029,0.0719415
41,3,5.99911,0.0957983
41,4,5.95669,0.0854733
41,5,5.93812,0.072219
41,6,5.97117,0.0694109
41,7,5.98163,0.0610156
41,8,5.97105,0.0548417
41,9,5.97969,0.0498067
41,10,5.98228,0.0451262
41,11,5.96159,0.0460967
41,12,5.97148,0.04354
41,13,5.98386,0.0421701
41,14,6.00879,0.0465043
41,15,5.99841,0.0447228
41,16,5.98408,0.044385
41,17,5.9717,0.0436394
41,18,5.98074,0.042257
41,19,5.98638,0.040483
41,20,5.97325,0.0406849
41,21,5.98441,0.0403642
41,22,5.9889,0.0388306
41,23,5.98025,0.0381703
41,24,5.98585,0.0370364
41,25,6.00289,0.0394569
41,26,5.99756,0.0383401
41,27,5.99786,0.0369466
41,28,5.99457,0.0358012
41,29,5.99829,0.0347867
41,30,5.99552,0.0337595
41,31,5.98761,0.0336302
41,32,6.00389,0.0364346
41,33,6.00153,0.0354257
41,34,6.00387,0.034478
41,35,6.0042,0.0335082
41,36,6.01041,0.0331763
41,37,6.00627,0.0325564
41,38,6.00399,0.0317924
41,39,6.00794,0.0312386
41,40,6.01053,0.0305772
41,41,6.01677,0.0304851
41,42,6.01774,0.0297834
41,43,6.01059,0.0299642
41,44,6.00145,0.030682
41,45,6.00288,0.0300414
41,46,6.00229,0.0294012
41,47,6.00646,0.0290831
41,48,6.00916,0.0286104
41,49,6.01115,0.0281029
41,50,6.00436,0.0283703
41,51,6.00306,0.0278499
41,52,6.00114,0.0273863
41,53,5.99293,0.0281014
41,54,5.98926,0.0278291
41,55,5.99652,0.028278
41,56,6.00087,0.028116
41,57,6.00736,0.0283776
41,58,5.99904,0.0291057
41,59,5.99033,0.0299138
41,60,5.98819,0.0294971
41,61,5.99222,0.0292967
41,62,5.99741,0.029291
41,63,5.99618,0.0288562
41,64,5.99697,0.02842
41,65,6.00011,0.0281613
41,66,5.99406,0.0283893
41,67,5.99264,0.028005
41,68,5.99432,0.0276471
41,69,5.99701,0.0273817
41,70,6.00088,0.0272704
41,71,6.00523,0.0272374
41,72,6.00175,0.0270856
41,73,5.99968,0.0267972
41,74,6.00045,0.0264487
41,75,5.99965,0.0261105
41,76,6.00054,0.0257843
41,77,6.00206,0.0254971
41,78,6.00006,0.0252517
41,79,5.9988,0.0249661
41,80,5.99774,0.0246785
41,81,5.99592,0.0244433
41,82,5.99631,0.02415
41,83,5.99675,0.0238649
41,84,5.99676,0.0235825
41,85,5.99784,0.0233318
41,86,5.99885,0.0230841
41,87,6.00308,0.02321
41,88,6.00161,0.0229951
41,89,5.99846,0.0229556
41,90,5.99687,0.0227574
41,91,5.99305,0.0228303
41,92,5.99595,0.0227684
41,93,5.99334,0.0226757
41,94,5.99448,0.022465
41,95,5.99282,0.0222921
41,96,5.99312,0.0220632
41,97,5.9937,0.0218445
41,98,5.99415,0.0216275
41,99,5.9959,0.0214813
42,0,5.99977,0
42,1,6.11185,0.112077
42,2,6.12927,0.0670134
42,3,6.01797,0.12097
42,4,5.99198,0.0972418
42,5,5.98196,0.0800266
42,6,6.00783,0.0724126
42,7,6.02862,0.0660683
42,8,6.01607,0.0596024
42,9,6.0386,0.0578755
42,10,6.05189,0.0540106
42,11,6.03539,0.0519941
42,12,6.04576,0.0489391
42,13,6.05619,0.0464935
42,14,6.07975,0.0492807
42,15,6.07302,0.0465867
42,16,6.06397,0.0446858
42,17,6.05182,0.0438465
42,18,6.06227,0.0427711
42,19,6.07031,0.0413644
42,20,6.05719,0.0414744
42,21,6.0675,0.0408655
42,22,6.06963,0.0391063
42,23,6.0605,0.0385391
42,24,6.06677,0.037494
42,25,6.08258,0.0393391
42,26,6.07536,0.0385366
42,27,6.07614,0.0371429
42,28,6.07057,0.0362691
42,29,6.07344,0.0351565
42,30,6.073,0.0340064
42,31,6.06669,0.0335246
42,32,6.08266,0.0362043
42,33,6.0793,0.0352834
42,34,6.07905,0.0342614
42,35,6.07819,0.0333073
42,36,6.08156,0.0325692
42,37,6.07589,0.0322033
42,38,6.07097,0.03175
42,39,6.07459,0.0311573
42,40,6.07759,0.0305355
42,41,6.08496,0.0306968
42,42,6.08809,0.0301381
42,43,6.08254,0.0299645
42,44,6.07301,0.0308038
42,45,6.073,0.0301267
42,46,6.0716,0.0295116
42,47,6.0763,0.02927
42,48,6.07851,0.0287515
42,49,6.08145,0.0283234
42,50,6.07289,0.0290521
42,51,6.07231,0.0284939
42,52,6.06989,0.0280562
42,53,6.06118,0.0288744
42,54,6.05794,0.028529
42,55,6.06376,0.028613
42,56,6.06739,0.0283393
42,57,6.07522,0.0289283
42,58,6.06503,0.0302069
42,59,6.05735,0.0306758
42,60,6.05526,0.0302411
42,61,6.0593,0.0300227
42,62,6.06622,0.0303433
42,63,6.06554,0.0298731
42,64,6.06716,0.0294542
42,65,6.0688,0.029051
42,66,6.06256,0.0292859
42,67,6.06193,0.0288589
42,68,6.06317,0.0284646
42,69,6.06492,0.0281093
42,70,6.06939,0.0280688
42,71,6.07384,0.0280318
42,72,6.07182,0.0277185
42,73,6.07008,0.0273968
42,74,6.07088,0.0270406
42,75,6.07023,0.0266904
42,76,6.07126,0.0263616
42,77,6.07358,0.0261251
42,78,6.07135,0.0258885
42,79,6.07035,0.0255824
42,80,6.06857,0.0253272
42,81,6.06622,0.0251266
42,82,6.06597,0.0248233
42,83,6.06532,0.0245344
42,84,6.0662,0.0242599
42,85,6.06735,0.0240035
42,86,6.06864,0.0237614
42,87,6.07207,0.023738
42,88,6.07184,0.0234709
42,89,6.06856,0.0234392
42,90,6.06727,0.0232163
42,91,6.06314,0.0233303
42,92,6.06512,0.0231629
42,93,6.06246,0.0230693
42,94,6.06372,0.0228599
42,95,6.06243,0.0226568
42,96,6.06324,0.0224364
42,97,6.06344,0.0222071
42,98,6.0638,0.0219848
42,99,6.06582,0.0218567
43,0,6.02087,0
43,1,6.18948,0.168609
43,2,6.1925,0.0973932
43,3,6.08217,0.130058
43,4,6.05874,0.103431
43,5,6.04259,0.0859825
43,6,6.07049,0.0778415
43,7,6.09105,0.0704797
43,8,6.08334,0.0626348
43,9,6.10526,0.0601599
43,10,6.11647,0.0555587
43,11,6.09714,0.0542752
43,12,6.10984,0.051515
43,13,6.12133,0.0490589
43,14,6.1491,0.0534494
43,15,6.13635,0.0515978
43,16,6.13184,0.0486764
43,17,6.11995,0.0474088
43,18,6.12707,0.0454053
43,19,6.13788,0.0444129
43,20,6.12316,0.0447375
43,21,6.12747,0.0428724
43,22,6.12741,0.040966
43,23,6.12174,0.0396295
43,24,6.12745,0.0384377
43,25,6.14245,0.0398608
43,26,6.13448,0.0391763
43,27,6.13577,0.0377732
43,28,6.13067,0.0368023
43,29,6.13153,0.0355649
43,30,6.13052,0.0344135
43,31,6.12206,0.0343786
43,32,6.13679,0.0364336
43,33,6.13309,0.0355387
43,34,6.13502,0.0345622
43,35,6.13344,0.0336256
43,36,6.136,0.0328041
43,37,6.13099,0.0323206
43,38,6.12614,0.0318511
43,39,6.13078,0.0313892
43,40,6.13463,0.0308548
43,41,6.14237,0.0310891
43,42,6.14631,0.030613
43,43,6.14087,0.0303995
43,44,6.1344,0.030414
43,45,6.13643,0.0298151
43,46,6.13478,0.0292204
43,47,6.13993,0.0290647
43,48,6.14201,0.0285412
43,49,6.14755,0.0285083
43,50,6.13745,0.0297126
43,51,6.13679,0.0291431
43,52,6.13502,0.0286429
43,53,6.12643,0.0293905
43,54,6.12294,0.0290614
43,55,6.12931,0.02924
43,56,6.13316,0.0289786
43,57,6.14218,0.0298703
43,58,6.13326,0.0306859
43,59,6.125,0.03128
43,60,6.12374,0.0307888
43,61,6.12769,0.0305449
43,62,6.13601,0.0311875
43,63,6.13565,0.0306985
43,64,6.13734,0.0302699
43,65,6.1387,0.0298389
43,66,6.13395,0.0297718
43,67,6.13285,0.0293512
43,68,6.13308,0.0289236
43,69,6.1349,0.0285653
43,70,6.13778,0.0283079
43,71,6.14366,0.0285237
43,72,6.14261,0.02815
43,73,6.13888,0.0280159
43,74,6.1412,0.0277369
43,75,6.14147,0.0273709
43,76,6.14248,0.0270317
43,77,6.14465,0.0267713
43,78,6.14271,0.0265016
43,79,6.14234,0.0261708
43,80,6.14053,0.0259089
43,81,6.13715,0.0258136
43,82,6.13819,0.0255218
43,83,6.13737,0.0252295
43,84,6.13869,0.0249658
43,85,6.13917,0.0246785
43,86,6.14075,0.0244441
43,87,6.14465,0.024477
43,88,6.14374,0.0242175
43,89,6.14041,0.0241768
43,90,6.13975,0.0239186
43,91,6.13541,0.0240522
43,92,6.13714,0.0238548
43,93,6.13499,0.0236977
43,94,6.13584,0.0234626
43,95,6.13489,0.0232366
43,96,6.13545,0.0230026
43,97,6.13477,0.0227768
43,98,6.13575,0.022567
43,99,6.13773,0.0224283
44,0,6.08813,0
44,1,6.25811,0.169977
44,2,6.24293,0.099303
44,3,6.14037,0.124292
44,4,6.11514,0.0995268
44,5,6.09026,0.0849863
44,6,6.11993,0.0777128
44,7,6.15659,0.076639
44,8,6.16539,0.0681592
44,9,6.18896,0.0653634
44,10,6.19542,0.0594746
44,11,6.17294,0.0587606
44,12,6.17399,0.054062
44,13,6.1863,0.051545
44,14,6.20421,0.051219
44,15,6.18791,0.0506091
44,16,6.18345,0.0477475
44,17,6.17098,0.0467113
44,18,6.17935,0.0449705
44,19,6.18838,0.0436078
44,20,6.17678,0.0430733
44,21,6.17944,0.041155
44,22,6.17777,0.0393603
44,23,6.17597,0.0377276
44,24,6.18129,0.0365761
44,25,6.1993,0.0394891
44,26,6.19047,0.0390119
44,27,6.1919,0.0376201
44,28,6.18678,0.0366591
44,29,6.18927,0.0355033
44,30,6.19305,0.0345461
44,31,6.18568,0.0342497
44,32,6.20049,0.0363468
44,33,6.19638,0.0355
44,34,6.1979,0.0345041
44,35,6.19532,0.0336307
44,36,6.19623,0.0327217
44,37,6.19124,0.0322376
44,38,6.18479,0.0320564
44,39,6.18996,0.0316698
44,40,6.19388,0.0311353
44,41,6.20295,0.0317111
44,42,6.20759,0.0313112
44,43,6.20292,0.0309468
44,44,6.19647,0.0309306
44,45,6.19941,0.030393
44,46,6.19678,0.0298552
44,47,6.20405,0.0301177
44,48,6.20589,0.0295542
44,49,6.21187,0.029567
44,50,6.20353,0.0301569
44,51,6.20323,0.0295729
44,52,6.20162,0.0290539
44,53,6.19428,0.0294409
44,54,6.19264,0.0289471
44,55,6.19979,0.0293102
44,56,6.20442,0.029162
44,57,6.21392,0.0301871
44,58,6.20572,0.0307834
44,59,6.19741,0.0313854
