N,block,rN,err
9,87,2.84537,0.0136452
9,88,2.84488,0.0134999
9,89,2.84657,0.0134561
9,90,2.84726,0.013325
9,91,2.84753,0.0131822
9,92,2.84512,0.0132607
9,93,2.84538,0.0131216
9,94,2.84433,0.0130249
9,95,2.84574,0.0129651
9,96,2.84813,0.0130517
9,97,2.84793,0.0129195
9,98,2.84822,0.0127916
9,99,2.84841,0.0126645
10,0,3.23366,0
10,1,2.95794,0.275714
10,2,2.98309,0.161157
10,3,2.94736,0.119425
10,4,2.9331,0.0935994
10,5,2.95058,0.0783968
10,6,2.94628,0.0663968
10,7,2.94761,0.0575167
10,8,2.9683,0.0547813
10,9,2.97937,0.050234
10,10,2.98706,0.0460843
10,11,2.97363,0.0441606
10,12,2.98214,0.0415041
10,13,2.97076,0.0400771
10,14,2.96377,0.0379586
10,15,2.96162,0.0355721
10,16,2.9586,0.0335501
10,17,2.9561,0.0317296
10,18,2.95287,0.0301867
10,19,2.94529,0.0296245
10,20,2.95582,0.0300822
10,21,2.96442,0.0299425
10,22,2.96868,0.0289269
10,23,2.96838,0.027697
10,24,2.97904,0.0286217
10,25,2.97328,0.0280942
10,26,2.97765,0.0273833
10,27,2.98768,0.0282297
10,28,2.9811,0.0280212
10,29,2.98663,0.0276292
10,30,2.98263,0.0270202
10,31,2.98194,0.0261712
10,32,2.97961,0.0254727
10,33,2.97951,0.0247123
10,34,2.9706,0.0255997
10,35,2.97909,0.026288
10,36,2.97596,0.0257586
10,37,2.97761,0.0251256
10,38,2.9804,0.0246319
10,39,2.98196,0.0240589
10,40,2.9859,0.0237938
10,41,2.98436,0.0232718
10,42,2.98137,0.0229191
10,43,2.97891,0.0225271
10,44,2.97715,0.0220915
10,45,2.97878,0.0216677
10,46,2.98198,0.0214415
10,47,2.9825,0.0209965
10,48,2.98358,0.0205922
10,49,2.98015,0.0204659
10,50,2.98227,0.0201719
10,51,2.98427,0.0198815
10,52,2.98465,0.0195063
10,53,2.98432,0.0191445
10,54,2.98756,0.0190706
10,55,2.98184,0.0195791
10,56,2.98397,0.0193493
10,57,2.98424,0.0190148
10,58,2.98632,0.0188048
10,59,2.98624,0.0184889
10,60,2.98203,0.0186658
10,61,2.98164,0.0183663
10,62,2.98227,0.0180833
10,63,2.98807,0.0187222
10,64,2.98844,0.0184355
10,65,2.98846,0.0181541
10,66,2.99018,0.0179641
10,67,2.99133,0.0177351
10,68,2.99332,0.017589
10,69,2.99251,0.0173549
10,70,2.98821,0.0176395
10,71,2.9881,0.0173931
10,72,2.98551,0.0173483
10,73,2.98774,0.0172569
10,74,2.98873,0.0170541
10,75,2.98605,0.0170399
10,76,2.9846,0.0168801
10,77,2.98155,0.0169382
10,78,2.98301,0.0167856
10,79,2.98467,0.0166581
10,80,2.98706,0.0166228
10,81,2.98592,0.0164577
10,82,2.98315,0.0164933
10,83,2.98023,0.0165556
10,84,2.97989,0.0163631
10,85,2.98062,0.0161881
10,86,2.98283,0.0161529
10,87,2.98546,0.0161832
10,88,2.98442,0.0160341
10,89,2.98576,0.0159111
10,90,2.98524,0.0157436
10,91,2.98448,0.0155904
10,92,2.9818,0.0156524
10,93,2.98146,0.0154887
10,94,2.98012,0.015383
10,95,2.98193,0.0153288
10,96,2.98363,0.0152653
10,97,2.98278,0.0151332
10,98,2.98268,0.0149798
10,99,2.9824,0.0148319
11,0,3.27176,0
11,1,2.98965,0.282107
11,2,3.05307,0.174783
11,3,3.04615,0.123784
11,4,3.03555,0.0964664
11,5,3.04771,0.0796969
11,6,3.05646,0.0679222
11,7,3.06784,0.0599133
11,8,3.08099,0.0544502
11,9,3.08913,0.0493767
11,10,3.10388,0.0470375
11,11,3.08615,0.0464568
11,12,3.09254,0.0432095
11,13,3.08177,0.0414296
11,14,3.07239,0.0396934
11,15,3.07649,0.0373556
11,16,3.07047,0.0356026
11,17,3.0749,0.0338574
11,18,3.07837,0.0322139
11,19,3.07163,0.0312951
11,20,3.07676,0.0302059
11,21,3.08583,0.0301952
11,22,3.08913,0.0290404
11,23,3.0881,0.027823
11,24,3.09781,0.028396
11,25,3.08902,0.0286618
11,26,3.09272,0.0278273
11,27,3.10491,0.0294529
11,28,3.09774,0.0293078
11,29,3.10179,0.0286021
11,30,3.09905,0.0277998
11,31,3.09695,0.0269988
11,32,3.09725,0.0261696
11,33,3.09681,0.025392
11,34,3.08653,0.0267126
11,35,3.09707,0.028018
11,36,3.09517,0.0273165
11,37,3.09899,0.0268604
11,38,3.10251,0.0263993
11,39,3.10305,0.0257365
11,40,3.10885,0.0257619
11,41,3.10838,0.0251455
11,42,3.10731,0.024577
11,43,3.10573,0.0240639
11,44,3.10165,0.0238733
11,45,3.10417,0.0234836
11,46,3.10691,0.0231412
11,47,3.1069,0.022654
11,48,3.10811,0.0222201
11,49,3.10332,0.0222916
11,50,3.10511,0.0219227
11,51,3.10783,0.0216691
11,52,3.10671,0.0212861
11,53,3.10544,0.0209265
11,54,3.10805,0.0207078
11,55,3.10208,0.0211928
11,56,3.10513,0.0210402
11,57,3.10662,0.0207273
11,58,3.10707,0.020378
11,59,3.10511,0.0201315
11,60,3.10129,0.0201627
11,61,3.10096,0.0198376
11,62,3.10213,0.0195553
11,63,3.10659,0.0197567
11,64,3.10606,0.0194577
11,65,3.1046,0.0192158
11,66,3.1063,0.0190026
11,67,3.11074,0.0192415
11,68,3.11328,0.0191303
11,69,3.11349,0.0188562
11,70,3.10865,0.0192072
11,71,3.10874,0.0189387
11,72,3.10717,0.0187433
11,73,3.1094,0.0186219
11,74,3.11174,0.0185202
11,75,3.10986,0.0183708
11,76,3.10871,0.0181672
11,77,3.10597,0.0181399
11,78,3.10664,0.0179213
11,79,3.10818,0.0177628
11,80,3.11119,0.0177982
11,81,3.10953,0.0176585
11,82,3.10666,0.0176783
11,83,3.10362,0.0177293
11,84,3.10467,0.0175508
11,85,3.10565,0.0173731
11,86,3.10895,0.0174866
11,87,3.11044,0.0173513
11,88,3.11046,0.0171553
11,89,3.11103,0.0169734
11,90,3.11095,0.0167861
11,91,3.10959,0.0166587
11,92,3.10719,0.0166528
11,93,3.10687,0.0164776
11,94,3.10511,0.0163981
11,95,3.10613,0.0162584
11,96,3.10805,0.016204
11,97,3.10826,0.0160392
11,98,3.10669,0.0159534
11,99,3.1062,0.0158006
12,0,3.38848,0
12,1,3.1535,0.234981
12,2,3.16986,0.13665
12,3,3.14532,0.0996937
12,4,3.13523,0.0778785
12,5,3.14177,0.0639226
12,6,3.15714,0.0561701
12,7,3.17554,0.052008
12,8,3.18595,0.0470317
12,9,3.19332,0.0427084
12,10,3.20919,0.0417649
12,11,3.1909,0.042286
12,12,3.19287,0.0389468
12,13,3.18822,0.0363564
12,14,3.18023,0.0347744
12,15,3.19311,0.034984
12,16,3.18734,0.0333647
12,17,3.19646,0.0327517
12,18,3.20482,0.0320879
12,19,3.19895,0.0310007
12,20,3.20318,0.0297895
12,21,3.21364,0.0302683
12,22,3.21777,0.0292157
12,23,3.21932,0.0280146
12,24,3.22643,0.0277961
12,25,3.21584,0.0287315
12,26,3.21821,0.027749
12,27,3.23036,0.0293686
12,28,3.22835,0.0284089
12,29,3.2303,0.027515
12,30,3.22601,0.0269571
12,31,3.22093,0.0265903
12,32,3.22126,0.025774
12,33,3.22066,0.0250117
12,34,3.20938,0.0267747
12,35,3.22349,0.0295972
12,36,3.22333,0.0287866
12,37,3.22622,0.0281675
12,38,3.22667,0.0274395
12,39,3.22772,0.0267651
12,40,3.23492,0.0270804
12,41,3.23441,0.0264326
12,42,3.23441,0.0258106
12,43,3.23257,0.0252838
12,44,3.22793,0.0251475
12,45,3.23019,0.0246984
12,46,3.23373,0.0244243
12,47,3.23132,0.0240308
12,48,3.2325,0.023565
12,49,3.22881,0.0233818
12,50,3.23084,0.0230078
12,51,3.23273,0.0226402
12,52,3.23263,0.0222091
12,53,3.23152,0.0218222
12,54,3.23351,0.0215139
12,55,3.22981,0.021448
12,56,3.23162,0.0211458
12,57,3.23452,0.0209791
12,58,3.23751,0.0208362
12,59,3.23604,0.0205388
12,60,3.23126,0.0207572
12,61,3.23282,0.0204794
12,62,3.23322,0.0201557
12,63,3.23878,0.0206031
12,64,3.23916,0.0202872
12,65,3.23851,0.0199882
12,66,3.24096,0.0198403
12,67,3.24428,0.0198261
12,68,3.24592,0.0196049
12,69,3.24586,0.0193228
12,70,3.24189,0.0194581
12,71,3.24204,0.0191865
12,72,3.24053,0.0189819
12,73,3.24235,0.0188118
12,74,3.24414,0.0186456
12,75,3.24216,0.0185048
12,76,3.2409,0.0183065
12,77,3.2387,0.0182031
12,78,3.24,0.0180179
12,79,3.24187,0.0178892
12,80,3.24524,0.0179856
12,81,3.24376,0.0178268
12,82,3.24153,0.0177508
12,83,3.23839,0.0178177
12,84,3.23949,0.0176417
12,85,3.24021,0.0174499
12,86,3.24288,0.0174545
12,87,3.24477,0.0173579
12,88,3.2458,0.0171926
12,89,3.24559,0.0170017
12,90,3.24486,0.0168297
12,91,3.24416,0.0166607
12,92,3.24056,0.0168688
12,93,3.2402,0.0166923
12,94,3.23933,0.0165382
12,95,3.24056,0.0164109
12,96,3.24265,0.0163754
12,97,3.24262,0.0162075
12,98,3.24159,0.0160763
12,99,3.24176,0.0159157
13,0,3.44103,0
13,1,3.1869,0.254133
13,2,3.25667,0.162467
13,3,3.23597,0.116731
13,4,3.24754,0.0911564
13,5,3.27314,0.0787073
13,6,3.28099,0.0669817
13,7,3.29204,0.0590509
13,8,3.29745,0.0523579
13,9,3.30971,0.0484092
13,10,3.32264,0.0456588
13,11,3.30032,0.0472812
13,12,3.30168,0.0435136
13,13,3.29704,0.0405525
13,14,3.29012,0.0383806
13,15,3.3075,0.0398879
13,16,3.29635,0.0390941
13,17,3.31132,0.0397851
13,18,3.31461,0.0377758
13,19,3.31496,0.035839
13,20,3.31865,0.0342888
13,21,3.33152,0.0351348
13,22,3.3369,0.0340008
13,23,3.33969,0.0326728
13,24,3.34984,0.032941
13,25,3.34079,0.0329173
13,26,3.34674,0.0322298
13,27,3.35746,0.0328563
13,28,3.35485,0.0318102
13,29,3.3545,0.0307336
13,30,3.35133,0.0298944
13,31,3.34772,0.0291703
13,32,3.34752,0.0282732
13,33,3.3443,0.0276169
13,34,3.33436,0.0286022
13,35,3.3491,0.031463
13,36,3.34952,0.0306038
13,37,3.34968,0.029788
13,38,3.34974,0.0290142
13,39,3.35174,0.0283502
13,40,3.3558,0.0279467
13,41,3.35449,0.0273045
13,42,3.35531,0.0266747
13,43,3.35228,0.0262378
13,44,3.35096,0.0256819
13,45,3.35566,0.0255536
13,46,3.36027,0.0254245
13,47,3.35712,0.0250875
13,48,3.35789,0.0245822
13,49,3.35308,0.0245614
13,50,3.35578,0.0242256
13,51,3.35737,0.0238086
13,52,3.35737,0.023355
13,53,3.35729,0.0229186
13,54,3.35897,0.0225602
13,55,3.35513,0.0224845
13,56,3.35829,0.0223114
13,57,3.35877,0.0219286
13,58,3.36104,0.0216736
13,59,3.36029,0.0213225
13,60,3.35552,0.021507
13,61,3.35411,0.0212038
13,62,3.35581,0.0209332
13,63,3.36102,0.0212526
13,64,3.36082,0.0209241
13,65,3.36023,0.020613
13,66,3.36208,0.0203869
13,67,3.36519,0.0203236
13,68,3.36581,0.0200367
13,69,3.36622,0.0197525
13,70,3.36276,0.0197763
13,71,3.36419,0.0195522
13,72,3.36276,0.019336
13,73,3.36479,0.0191806
13,74,3.36653,0.0190033
13,75,3.36295,0.0190898
13,76,3.36152,0.0188943
13,77,3.35832,0.0189239
13,78,3.35909,0.018699
13,79,3.35888,0.0184649
13,80,3.36325,0.0187505
13,81,3.36095,0.0186625
13,82,3.35857,0.0185891
13,83,3.35562,0.0186025
13,84,3.35678,0.0184192
13,85,3.35702,0.0182053
13,86,3.3588,0.0180831
13,87,3.36126,0.0180443
13,88,3.36336,0.0179634
13,89,3.36331,0.0177628
13,90,3.36179,0.017632
13,91,3.36125,0.0174475
13,92,3.35842,0.0174901
13,93,3.35777,0.0173151
13,94,3.35617,0.0172063
13,95,3.35692,0.0170423
13,96,3.35864,0.0169536
13,97,3.3585,0.0167803
13,98,3.35688,0.0166884
13,99,3.35904,0.0166611
14,0,3.57525,0
14,1,3.3098,0.265455
14,2,3.38299,0.169842
14,3,3.36025,0.122231
14,4,3.38669,0.098301
14,5,3.41741,0.0859415
14,6,3.41631,0.0726422
14,7,3.41725,0.0629171
14,8,3.42708,0.0563503
14,9,3.44145,0.0524122
14,10,3.45637,0.0497004
14,11,3.44071,0.0479971
14,12,3.44216,0.0441747
14,13,3.43463,0.0415857
14,14,3.42635,0.0395893
14,15,3.4345,0.0379178
14,16,3.42506,0.0368462
14,17,3.43846,0.037232
14,18,3.43826,0.0352185
14,19,3.43917,0.0334236
14,20,3.44308,0.0320312
14,21,3.45404,0.0324501
14,22,3.46299,0.0322709
14,23,3.46089,0.0309678
14,24,3.46733,0.0303921
14,25,3.45678,0.0310479
14,26,3.46231,0.030384
14,27,3.47097,0.0305336
14,28,3.46927,0.0295111
14,29,3.46981,0.0285155
14,30,3.46373,0.0282411
14,31,3.46052,0.0275328
14,32,3.46214,0.0267344
14,33,3.46251,0.0259389
14,34,3.4555,0.0261424
14,35,3.46981,0.0291555
14,36,3.47062,0.0283682
14,37,3.47078,0.027612
14,38,3.46831,0.0270084
14,39,3.47252,0.0266597
14,40,3.47808,0.0265885
14,41,3.47708,0.0259669
14,42,3.47903,0.0254309
14,43,3.47541,0.0251081
14,44,3.47278,0.0246844
14,45,3.47891,0.0249071
14,46,3.48333,0.0247702
14,47,3.48071,0.0243904
14,48,3.4787,0.0239715
14,49,3.47453,0.0238558
14,50,3.47756,0.0235796
14,51,3.47822,0.0231311
14,52,3.47861,0.0226939
14,53,3.47919,0.0222772
14,54,3.48034,0.0218987
14,55,3.47562,0.0220163
14,56,3.47769,0.0217258
14,57,3.47912,0.0213954
14,58,3.48225,0.0212613
14,59,3.48242,0.0209046
14,60,3.47515,0.0218055
14,61,3.47307,0.0215512
14,62,3.47444,0.0212507
14,63,3.48022,0.0216983
14,64,3.47882,0.0214075
14,65,3.47785,0.0211031
14,66,3.48056,0.0209624
14,67,3.48346,0.0208538
14,68,3.48423,0.0205639
14,69,3.48369,0.0202751
14,70,3.47922,0.0204814
14,71,3.48053,0.0202371
14,72,3.47948,0.0199858
14,73,3.47951,0.0197138
14,74,3.4812,0.0195228
14,75,3.47828,0.0194836
14,76,3.47618,0.0193441
14,77,3.47479,0.0191444
14,78,3.47667,0.0189936
14,79,3.47779,0.0187877
14,80,3.48163,0.0189476
14,81,3.47992,0.0187925
14,82,3.47706,0.0187833
14,83,3.47554,0.0186211
14,84,3.47658,0.0184304
14,85,3.47719,0.018225
14,86,3.47924,0.01813
14,87,3.48112,0.0180217
14,88,3.48351,0.0179776
14,89,3.48366,0.0177773
14,90,3.48133,0.0177345
14,91,3.48048,0.0175612
14,92,3.47836,0.0174999
14,93,3.47687,0.0173772
14,94,3.4762,0.0172062
14,95,3.47644,0.0170277
14,96,3.47831,0.016955
14,97,3.4776,0.0167962
14,98,3.47625,0.0166807
14,99,3.4783,0.0166399
15,0,3.71012,0
15,1,3.41944,0.29069
15,2,3.44411,0.169634
15,3,3.43368,0.120401
15,4,3.46579,0.0986333
15,5,3.52277,0.0986543
15,6,3.51988,0.0834282
15,7,3.5137,0.0725151
15,8,3.52474,0.0648994
15,9,3.53882,0.059731
15,10,3.56302,0.0591981
15,11,3.54137,0.0582129
15,12,3.55836,0.0561773
15,13,3.54917,0.052815
15,14,3.54648,0.0492417
15,15,3.54716,0.0460664
15,16,3.54089,0.0437229
15,17,3.55147,0.0425569
15,18,3.55434,0.0403576
15,19,3.5541,0.0382873
15,20,3.55709,0.0365409
15,21,3.56959,0.0370149
15,22,3.57706,0.0361488
15,23,3.57595,0.0346278
15,24,3.57617,0.0332145
15,25,3.56587,0.0335332
15,26,3.56801,0.0323386
15,27,3.57556,0.0320625
15,28,3.57635,0.0309474
15,29,3.57458,0.0299504
15,30,3.56889,0.0295234
15,31,3.56503,0.0288445
15,32,3.56681,0.028013
15,33,3.5678,0.0271948
15,34,3.56168,0.0271068
15,35,3.5755,0.0297477
15,36,3.57732,0.0289901
15,37,3.57985,0.0283299
15,38,3.57907,0.0276051
15,39,3.58149,0.0270149
15,40,3.58605,0.0267401
15,41,3.5846,0.0261363
15,42,3.58649,0.0255914
15,43,3.58357,0.0251737
15,44,3.57918,0.0249954
15,45,3.58513,0.0251604
15,46,3.58716,0.0247028
15,47,3.58382,0.0244133
15,48,3.58267,0.0239372
15,49,3.5785,0.0238214
15,50,3.58342,0.0238622
15,51,3.58559,0.0234987
15,52,3.58536,0.0230522
15,53,3.58433,0.0226445
15,54,3.58406,0.0222307
15,55,3.57957,0.0222857
15,56,3.58181,0.022005
15,57,3.58365,0.0217009
15,58,3.58815,0.021798
15,59,3.58776,0.0214351
15,60,3.58065,0.0222489
15,61,3.57847,0.0219948
15,62,3.57965,0.0216747
15,63,3.5845,0.021879
15,64,3.58226,0.0216559
15,65,3.58189,0.0213286
15,66,3.58323,0.0210506
15,67,3.5864,0.0209796
15,68,3.58661,0.0206743
15,69,3.58493,0.0204456
15,70,3.58197,0.0203721
15,71,3.58207,0.0200874
15,72,3.5814,0.0198214
15,73,3.58228,0.0195714
15,74,3.58524,0.0195342
15,75,3.58374,0.019334
15,76,3.58022,0.0194031
15,77,3.57928,0.0191756
15,78,3.58074,0.0189871
15,79,3.58019,0.0187563
15,80,3.58446,0.0190109
15,81,3.5846,0.0187781
15,82,3.58336,0.0185922
15,83,3.58295,0.0183742
15,84,3.5841,0.0181933
15,85,3.58479,0.0179939
15,86,3.58673,0.0178909
15,87,3.58879,0.0178062
15,88,3.59199,0.0178939
15,89,3.59266,0.0177066
15,90,3.59128,0.0175652
15,91,3.59156,0.0173756
15,92,3.59048,0.0172216
15,93,3.58723,0.0173458
15,94,3.58645,0.01718
15,95,3.58688,0.0170056
15,96,3.58951,0.0170345
15,97,3.58891,0.0168706
15,98,3.5884,0.0167071
15,99,3.59013,0.0166299
16,0,3.89525,0
16,1,3.59709,0.298163
16,2,3.59225,0.172212
16,3,3.59296,0.121775
16,4,3.62201,0.0986981
16,5,3.66097,0.0895097
16,6,3.65087,0.0763199
16,7,3.63835,0.0672703
16,8,3.64299,0.0595078
16,9,3.66207,0.0565409
16,10,3.68193,0.0548655
16,11,3.65874,0.0551919
16,12,3.67637,0.0537427
16,13,3.66072,0.0521615
16,14,3.65551,0.0488377
16,15,3.65686,0.0457034
16,16,3.65077,0.0433617
16,17,3.66314,0.0427135
16,18,3.66729,0.0406154
16,19,3.65392,0.040783
16,20,3.65786,0.0389917
16,21,3.67559,0.0411873
16,22,3.68432,0.0403119
16,23,3.68188,0.0386722
16,24,3.68235,0.037096
16,25,3.67545,0.0363039
16,26,3.67794,0.0350222
16,27,3.68124,0.0339099
16,28,3.68174,0.0327234
16,29,3.68048,0.0316388
16,30,3.67337,0.0314152
16,31,3.66914,0.0307111
16,32,3.66768,0.0298016
16,33,3.66945,0.0289657
16,34,3.66466,0.0285302
16,35,3.67812,0.0308178
16,36,3.68169,0.0301861
16,37,3.68284,0.0294034
16,38,3.68281,0.0286396
16,39,3.6848,0.0279851
16,40,3.69342,0.0286238
16,41,3.68794,0.028468
16,42,3.68775,0.0277988
16,43,3.68469,0.0273314
16,44,3.67974,0.0271716
16,45,3.68306,0.0267815
16,46,3.68462,0.0262517
16,47,3.68202,0.0258298
16,48,3.68198,0.0252972
16,49,3.68005,0.0248607
16,50,3.68287,0.0245306
16,51,3.68644,0.0243173
16,52,3.68511,0.0238906
16,53,3.68523,0.0234443
16,54,3.68803,0.0231832
16,55,3.68417,0.0230908
16,56,3.68553,0.0227233
16,57,3.68604,0.0223338
16,58,3.68876,0.0221201
16,59,3.6884,0.0217514
16,60,3.6832,0.022014
16,61,3.68371,0.021662
16,62,3.68479,0.0213429
16,63,3.68731,0.021157
16,64,3.68341,0.0211911
16,65,3.68272,0.0208791
16,66,3.68424,0.0206212
16,67,3.68866,0.0207918
16,68,3.68983,0.0205218
16,69,3.68883,0.0202514
16,70,3.68703,0.0200446
16,71,3.68751,0.0197701
16,72,3.68743,0.0194976
16,73,3.68871,0.0192752
16,74,3.6926,0.0194096
16,75,3.69064,0.0192526
16,76,3.68627,0.0194961
16,77,3.68425,0.0193509
16,78,3.68721,0.0193322
16,79,3.68598,0.0191283
16,80,3.68973,0.0192587
16,81,3.68951,0.0190236
16,82,3.68828,0.0188333
16,83,3.6878,0.0186139
16,84,3.68798,0.0183945
16,85,3.68859,0.0181898
16,86,3.69094,0.0181316
16,87,3.69342,0.0180953
16,88,3.69582,0.0180518
16,89,3.69679,0.0178761
16,90,3.69542,0.0177318
16,91,3.69497,0.0175438
16,92,3.69413,0.0173744
16,93,3.69098,0.0174742
16,94,3.6895,0.0173529
16,95,3.68928,0.0171726
16,96,3.69107,0.0170892
16,97,3.69082,0.0169157
16,98,3.69027,0.0167533
16,99,3.69118,0.0166103
17,0,3.9612,0
17,1,3.6782,0.283003
17,2,3.63746,0.168393
17,3,3.64985,0.119714
17,4,3.659,0.0931811
17,5,3.70689,0.0898974
17,6,3.70901,0.0760068
17,7,3.70265,0.06613
17,8,3.71254,0.0591542
17,9,3.73506,0.0575002
17,10,3.74918,0.0538933
17,11,3.72379,0.0553619
17,12,3.7466,0.0558016
17,13,3.73025,0.0541889
17,14,3.7315,0.0504627
17,15,3.73295,0.0472257
17,16,3.72553,0.0449774
17,17,3.73862,0.0443818
17,18,3.73967,0.041994
17,19,3.72656,0.0419407
17,20,3.73417,0.0406129
17,21,3.7496,0.0416858
17,22,3.755,0.0401962
17,23,3.75466,0.0384865
17,24,3.75553,0.0369251
17,25,3.7506,0.0358162
17,26,3.75451,0.0346844
17,27,3.75794,0.0335985
17,28,3.7627,0.0327667
17,29,3.7603,0.0317466
17,30,3.75437,0.0312719
17,31,3.75099,0.0304672
17,32,3.74903,0.0295943
17,33,3.75098,0.0287766
17,34,3.74565,0.0284448
17,35,3.76313,0.0327058
17,36,3.76282,0.0318112
17,37,3.76496,0.0310372
17,38,3.7652,0.0302318
17,39,3.76863,0.0296643
17,40,3.77816,0.030462
17,41,3.77257,0.0302477
17,42,3.77198,0.0295418
17,43,3.76694,0.0292997
17,44,3.76187,0.0290869
17,45,3.76575,0.0287114
17,46,3.76582,0.0280939
17,47,3.76469,0.0275254
17,48,3.76502,0.0269598
17,49,3.76392,0.026438
17,50,3.76699,0.026095
17,51,3.76983,0.0257463
17,52,3.76839,0.0252972
17,53,3.76816,0.0248253
17,54,3.77159,0.0246092
17,55,3.76927,0.0242765
17,56,3.77014,0.0238626
17,57,3.77075,0.0234553
17,58,3.77348,0.0232161
17,59,3.77449,0.0228481
17,60,3.76855,0.0232414
17,61,3.77141,0.0230413
17,62,3.77167,0.0226741
17,63,3.77492,0.0225524
17,64,3.77143,0.0224753
17,65,3.77066,0.0221455
17,66,3.77189,0.0218468
17,67,3.77653,0.0220185
17,68,3.77851,0.0217872
17,69,3.77644,0.0215734
17,70,3.77463,0.021344
17,71,3.77676,0.021153
17,72,3.77652,0.0208626
17,73,3.77722,0.0205907
17,74,3.78096,0.0206547
17,75,3.77863,0.0205135
17,76,3.7751,0.0205504
17,77,3.77302,0.020392
17,78,3.77579,0.0203221
17,79,3.77558,0.0200676
17,80,3.77884,0.0200857
17,81,3.77947,0.0198491
17,82,3.77837,0.0196394
17,83,3.77855,0.019405
17,84,3.7785,0.0191755
17,85,3.78028,0.019035
17,86,3.78382,0.0191439
17,87,3.78624,0.0190795
17,88,3.78906,0.0190736
17,89,3.79068,0.0189302
17,90,3.78896,0.0188001
17,91,3.78877,0.0185955
17,92,3.78809,0.0184072
17,93,3.78491,0.0184858
17,94,3.7837,0.0183303
17,95,3.78325,0.0181438
17,96,3.78492,0.0180334
17,97,3.78359,0.0178984
17,98,3.78187,0.0178
17,99,3.78218,0.0176238
18,0,4.06652,0
18,1,3.74291,0.323607
18,2,3.71556,0.188826
18,3,3.73788,0.135373
18,4,3.74817,0.105364
18,5,3.79448,0.0976995
18,6,3.79409,0.082572
18,7,3.79602,0.0715355
18,8,3.8011,0.0632921
18,9,3.831,0.064022
18,10,3.85234,0.0617188
18,11,3.82947,0.0608068
18,12,3.8501,0.0596173
18,13,3.83376,0.0575635
18,14,3.83921,0.0538655
18,15,3.84396,0.0506096
18,16,3.84125,0.0476167
18,17,3.85261,0.0463089
18,18,3.85128,0.043824
18,19,3.84413,0.0421852
18,20,3.854,0.0413219
18,21,3.86689,0.0414549
18,22,3.87306,0.0400894
18,23,3.87588,0.0384858
18,24,3.87522,0.0369201
18,25,3.86974,0.0358927
18,26,3.87197,0.0346096
18,27,3.87405,0.0334154
18,28,3.87337,0.0322499
18,29,3.86826,0.031572
18,30,3.86108,0.0313688
18,31,3.85835,0.0304956
18,32,3.8541,0.0298605
18,33,3.85869,0.0293308
18,34,3.85308,0.0290291
18,35,3.87051,0.0331606
18,36,3.87125,0.0322606
18,37,3.87428,0.0315453
18,38,3.87486,0.0307313
18,39,3.87787,0.0301047
18,40,3.88675,0.0306727
18,41,3.8844,0.0300253
18,42,3.88053,0.0295728
18,43,3.87446,0.0295234
18,44,3.86857,0.0294561
18,45,3.87237,0.0290581
18,46,3.87119,0.0284576
18,47,3.86857,0.0279811
18,48,3.86881,0.0274052
18,49,3.86715,0.026903
18,50,3.87077,0.0266175
18,51,3.8735,0.0262433
18,52,3.87385,0.0257457
18,53,3.87214,0.0253221
18,54,3.87537,0.0250662
18,55,3.8734,0.0246936
18,56,3.87249,0.0242735
18,57,3.87171,0.0238642
18,58,3.87275,0.0234793
18,59,3.87367,0.023103
18,60,3.86796,0.0234282
18,61,3.86926,0.023084
18,62,3.8694,0.022715
18,63,3.87394,0.0228151
18,64,3.87131,0.0226149
18,65,3.86965,0.0223318
18,66,3.87223,0.0221465
18,67,3.87667,0.0222653
18,68,3.8783,0.0220013
18,69,3.87719,0.0217131
18,70,3.87531,0.0214876
18,71,3.87675,0.0212355
18,72,3.8763,0.0209473
18,73,3.87588,0.0206666
18,74,3.87922,0.0206611
18,75,3.87681,0.0205295
18,76,3.87383,0.0204792
18,77,3.871,0.0204113
18,78,3.8729,0.0202405
18,79,3.87306,0.0199865
18,80,3.87673,0.0200765
18,81,3.87887,0.0199453
18,82,3.87819,0.0197154
18,83,3.87801,0.0194802
18,84,3.87816,0.0192502
18,85,3.87986,0.0191011
18,86,3.88332,0.0191949
18,87,3.8852,0.019068
18,88,3.88886,0.0192051
18,89,3.88937,0.0189974
18,90,3.88839,0.0188131
18,91,3.88721,0.0186451
18,92,3.88626,0.0184675
18,93,3.88247,0.0186594
18,94,3.88217,0.0184645
18,95,3.88028,0.0183679
18,96,3.88113,0.0181973
18,97,3.88016,0.018037
18,98,3.87849,0.0179314
18,99,3.87938,0.0177733
19,0,4.12995,0
19,1,3.83737,0.292578
19,2,3.79634,0.173833
19,3,3.7955,0.122921
19,4,3.81755,0.0977338
19,5,3.86211,0.091399
19,6,3.878,0.0788628
19,7,3.87377,0.0684279
19,8,3.88585,0.0615454
19,9,3.92789,0.0692636
19,10,3.95933,0.0700974
19,11,3.93713,0.067731
19,12,3.95388,0.0645151
19,13,3.93297,0.063282
19,14,3.94398,0.0599316
19,15,3.95095,0.0564919
19,16,3.95059,0.0530661
19,17,3.95736,0.0504859
19,18,3.9548,0.0478231
19,19,3.95082,0.0455439
19,20,3.96459,0.0454591
19,21,3.98025,0.0460846
19,22,3.98668,0.044503
19,23,3.99043,0.0427729
19,24,3.98311,0.0416748
19,25,3.97416,0.0410277
19,26,3.97415,0.0394789
19,27,3.97581,0.0380789
19,28,3.97303,0.0368478
19,29,3.96781,0.035979
