#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         574    -3.81047    -3.80695 0.000373133
         575    -3.81097    -3.80695  0.00037255
         576    -3.81056    -3.80696 0.000371955
         577    -3.81029    -3.80697 0.000371356
         578    -3.81076    -3.80697 0.000370771
         579    -3.81154    -3.80698 0.000370215
         580    -3.81187    -3.80699 0.000369672
         581    -3.81204      -3.807 0.000369138
         582    -3.81206    -3.80701 0.000368606
         583    -3.81253    -3.80702 0.000368096
         584     -3.8124    -3.80702 0.000367581
         585    -3.81273    -3.80703 0.000367082
         586    -3.81275    -3.80704 0.000366585
         587    -3.81293    -3.80705 0.000366098
         588    -3.81327    -3.80706 0.000365628
         589     -3.8139    -3.80708 0.000365191
         590    -3.81408    -3.80709 0.000364766
         591    -3.81396     -3.8071 0.000364334
         592    -3.81398    -3.80711 0.000363904
         593     -3.8143    -3.80712 0.000363492
         594    -3.81461    -3.80714 0.000363099
         595    -3.81506    -3.80715 0.000362733
         596    -3.81459    -3.80716 0.000362339
         597     -3.8141    -3.80717 0.000361918
         598    -3.81405    -3.80719 0.000361495
         599    -3.81412     -3.8072 0.000361077
         600    -3.81403    -3.80721 0.000360655
         601    -3.81375    -3.80722 0.000360219
         602    -3.81407    -3.80723 0.000359801
         603    -3.81436    -3.80724 0.000359398
         604    -3.81448    -3.80725 0.000359003
         605    -3.81367    -3.80727 0.000358566
         606     -3.8133    -3.80727 0.000358113
         607    -3.81352    -3.80729  0.00035767
         608    -3.81312    -3.80729 0.000357211
         609    -3.81286     -3.8073 0.000356741
         610    -3.81243    -3.80731 0.000356255
         611    -3.81185    -3.80732 0.000355749
         612    -3.81157    -3.80733 0.000355236
         613    -3.81114    -3.80733 0.000354711
         614    -3.81071    -3.80734 0.000354176
         615    -3.81013    -3.80734 0.000353629
         616    -3.80972    -3.80735 0.000353076
         617    -3.80931    -3.80735 0.000352518
         618    -3.80982    -3.80735  0.00035197
         619    -3.80945    -3.80736 0.000351418
         620    -3.80908    -3.80736 0.000350862
         621    -3.80904    -3.80736 0.000350308
         622    -3.80871    -3.80737 0.000349751
         623    -3.80886    -3.80737 0.000349198
         624    -3.80872    -3.80737 0.000348645
         625    -3.80905    -3.80737 0.000348098
         626    -3.80956    -3.80738 0.000347559
         627    -3.80917    -3.80738 0.000347017
         628    -3.80881    -3.80738 0.000346472
         629     -3.8083    -3.80738 0.000345924
         630    -3.80856    -3.80738  0.00034538
         631    -3.80868    -3.80739 0.000344839
         632    -3.80882    -3.80739   0.0003443
         633    -3.80865    -3.80739 0.000343762
         634    -3.80879    -3.80739 0.000343227
         635    -3.80894     -3.8074 0.000342695
         636    -3.80878     -3.8074 0.000342163
         637    -3.80892     -3.8074 0.000341634
         638    -3.80906     -3.8074 0.000341109
         639    -3.80906    -3.80741 0.000340585
         640    -3.80874    -3.80741 0.000340059
         641    -3.80948    -3.80741 0.000339544
         642    -3.80932    -3.80741 0.000339028
         643     -3.8093    -3.80742 0.000338514
         644    -3.80928    -3.80742    0.000338
         645    -3.80896    -3.80742 0.000337485
         646    -3.80895    -3.80742 0.000336971
         647    -3.80924    -3.80743 0.000336462
         648    -3.80908    -3.80743 0.000335952
         649    -3.80923    -3.80743 0.000335446
         650    -3.80893    -3.80743 0.000334938
         651    -3.80894    -3.80744 0.000334431
         652    -3.80897    -3.80744 0.000333926
         653     -3.8087    -3.80744 0.000333421
         654    -3.80874    -3.80744 0.000332917
         655    -3.80909    -3.80745 0.000332418
         656    -3.80915    -3.80745 0.000331921
         657    -3.80861    -3.80745 0.000331421
         658    -3.80869    -3.80745 0.000330923
         659    -3.80801    -3.80745 0.000330422
