#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         517   -0.335817   -0.346067 0.000730128
         518   -0.336507   -0.346049 0.000728952
         519   -0.337198   -0.346032 0.000727747
         520   -0.337886   -0.346016 0.000726516
         521    -0.33857   -0.346002 0.000725262
         522   -0.339241   -0.345989 0.000723988
         523   -0.339904   -0.345977 0.000722697
         524   -0.340548   -0.345967 0.000721392
         525    -0.34117   -0.345958 0.000720076
         526   -0.341768    -0.34595 0.000718751
         527   -0.342342   -0.345943  0.00071742
         528   -0.342887   -0.345937 0.000716085
         529   -0.343409   -0.345932 0.000714747
         530   -0.343904   -0.345928 0.000713409
         531   -0.344367   -0.345925 0.000712071
         532   -0.344795   -0.345923 0.000710736
         533   -0.345192   -0.345922 0.000709404
         534   -0.345548   -0.345921 0.000708076
         535   -0.345872   -0.345921 0.000706752
         536   -0.346155   -0.345922 0.000705434
         537   -0.346406   -0.345922 0.000704121
         538   -0.346619   -0.345924 0.000702813
         539   -0.346793   -0.345925 0.000701511
         540   -0.346925   -0.345927 0.000700214
         541   -0.347017   -0.345929 0.000698923
         542   -0.347071   -0.345931 0.000697637
         543   -0.347087   -0.345933 0.000696355
         544   -0.347065   -0.345936 0.000695078
         545   -0.346995   -0.345937 0.000693805
         546   -0.346883   -0.345939 0.000692537
         547    -0.34673   -0.345941 0.000691272
         548   -0.346534   -0.345942 0.000690012
         549   -0.346299   -0.345942 0.000688755
         550   -0.346027   -0.345943 0.000687503
         551    -0.34571   -0.345942 0.000686255
         552   -0.345353   -0.345941 0.000685013
         553   -0.344955   -0.345939 0.000683777
         554    -0.34452   -0.345937 0.000682547
         555   -0.344051   -0.345933 0.000681326
         556   -0.343538   -0.345929 0.000680114
         557   -0.342984   -0.345924 0.000678913
         558   -0.342392   -0.345917 0.000677726
         559   -0.341767    -0.34591 0.000676555
         560   -0.341106   -0.345901 0.000675401
         561   -0.340416   -0.345892 0.000674268
         562   -0.339695   -0.345881 0.000673158
         563   -0.338946   -0.345868 0.000672075
         564   -0.338167   -0.345855 0.000671022
         565   -0.337355    -0.34584 0.000670003
         566   -0.336521   -0.345823 0.000669022
         567   -0.335671   -0.345805 0.000668081
         568     -0.3348   -0.345786 0.000667186
         569   -0.333914   -0.345765 0.000666339
         570   -0.333012   -0.345743 0.000665546
         571     -0.3321   -0.345719 0.000664809
         572   -0.331184   -0.345693 0.000664132
         573   -0.330265   -0.345666 0.000663519
         574   -0.329347   -0.345638 0.000662972
         575   -0.328434   -0.345608 0.000662494
         576   -0.327531   -0.345577 0.000662086
         577   -0.326638   -0.345544 0.000661752
         578   -0.325761    -0.34551 0.000661492
         579   -0.324904   -0.345474 0.000661306
         580   -0.324071   -0.345437 0.000661194
         581   -0.323267   -0.345399 0.000661157
         582   -0.322495    -0.34536 0.000661191
         583   -0.321757   -0.345319 0.000661295
         584   -0.321063   -0.345278 0.000661466
         585   -0.320412   -0.345235 0.000661699
         586   -0.319803   -0.345192 0.000661992
         587   -0.319247   -0.345147 0.000662338
         588   -0.318742   -0.345103 0.000662732
         589   -0.318295   -0.345057 0.000663168
         590   -0.317902   -0.345011 0.000663639
         591   -0.317568   -0.344965 0.000664138
         592   -0.317292   -0.344918  0.00066466
         593   -0.317074   -0.344871 0.000665195
         594   -0.316924   -0.344824 0.000665737
         595   -0.316831   -0.344777 0.000666279
         596   -0.316807    -0.34473 0.000666811
         597   -0.316835   -0.344683 0.000667329
         598   -0.316922   -0.344637 0.000667826
         599   -0.317069   -0.344591 0.000668295
         600   -0.317265   -0.344545 0.000668731
         601   -0.317516     -0.3445 0.000669129
         602   -0.317819   -0.344456 0.000669484
         603   -0.318171   -0.344412 0.000669791
         604   -0.318564   -0.344369 0.000670048
         605   -0.318994   -0.344327 0.000670252
         606   -0.319456   -0.344286 0.000670401
         607   -0.319953   -0.344246 0.000670495
         608    -0.32047   -0.344207 0.000670531
         609   -0.321012   -0.344169 0.000670511
         610    -0.32157   -0.344132 0.000670435
         611   -0.322138   -0.344096 0.000670303
         612   -0.322713   -0.344061 0.000670118
         613   -0.323295   -0.344027  0.00066988
         614   -0.323878   -0.343994 0.000669593
         615   -0.324449   -0.343963 0.000669258
         616   -0.325019   -0.343932 0.000668877
         617   -0.325574   -0.343902 0.000668455
         618   -0.326118   -0.343873 0.000667992
         619   -0.326641   -0.343846 0.000667493
         620   -0.327147   -0.343819  0.00066696
         621   -0.327624   -0.343793 0.000666395
         622   -0.328088   -0.343767 0.000665802
         623   -0.328525   -0.343743 0.000665183
         624   -0.328936   -0.343719  0.00066454
         625   -0.329325   -0.343696 0.000663875
         626   -0.329688   -0.343674 0.000663192
         627    -0.33003   -0.343652 0.000662491
         628   -0.330351   -0.343631 0.000661775
         629   -0.330651    -0.34361 0.000661044
         630   -0.330932    -0.34359 0.000660301
         631   -0.331199    -0.34357 0.000659547
         632   -0.331458   -0.343551 0.000658781
         633   -0.331704   -0.343532 0.000658007
         634   -0.331942   -0.343514 0.000657223
         635   -0.332176   -0.343496  0.00065643
         636   -0.332411   -0.343479 0.000655629
         637   -0.332643   -0.343462 0.000654821
         638   -0.332882   -0.343445 0.000654004
         639   -0.333124   -0.343429  0.00065318
         640   -0.333381   -0.343413 0.000652348
         641   -0.333642   -0.343398 0.000651509
         642   -0.333917   -0.343383 0.000650661
         643   -0.334206   -0.343369 0.000649806
         644   -0.334506   -0.343355 0.000648943
         645   -0.334812   -0.343342 0.000648072
         646   -0.335132   -0.343329 0.000647193
         647   -0.335464   -0.343317 0.000646307
         648   -0.335801   -0.343306 0.000645414
         649   -0.336147   -0.343295 0.000644513
         650   -0.336489   -0.343284 0.000643607
         651   -0.336825   -0.343274 0.000642695
         652   -0.337164   -0.343265 0.000641777
         653   -0.337495   -0.343256 0.000640855
         654   -0.337817   -0.343248 0.000639929
         655   -0.338127    -0.34324    0.000639
         656   -0.338411   -0.343233 0.000638069
         657   -0.338673   -0.343226 0.000637135
         658   -0.338911   -0.343219 0.000636201
         659   -0.339129   -0.343213 0.000635265
