#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         561     2.59797     2.59728 3.09202e-05
         562       2.598     2.59728 3.08918e-05
         563     2.59803     2.59728 3.08653e-05
         564     2.59805     2.59728 3.08408e-05
         565     2.59808     2.59728 3.08186e-05
         566     2.59811     2.59729 3.07986e-05
         567     2.59813     2.59729   3.078e-05
         568     2.59815     2.59729  3.0763e-05
         569     2.59816     2.59729 3.07472e-05
         570     2.59818     2.59729 3.07326e-05
         571     2.59819     2.59729  3.0719e-05
         572      2.5982      2.5973 3.07059e-05
         573      2.5982      2.5973 3.06929e-05
         574      2.5982      2.5973 3.06797e-05
         575      2.5982      2.5973 3.06659e-05
         576     2.59818      2.5973 3.06512e-05
         577     2.59817      2.5973 3.06352e-05
         578     2.59816      2.5973 3.06178e-05
         579     2.59814     2.59731 3.05987e-05
         580     2.59811     2.59731 3.05776e-05
         581     2.59808     2.59731 3.05542e-05
         582     2.59805     2.59731 3.05285e-05
         583     2.59802     2.59731 3.05004e-05
         584     2.59798     2.59731 3.04695e-05
         585     2.59793     2.59731 3.04358e-05
         586     2.59789     2.59731 3.03997e-05
         587     2.59784     2.59732 3.03611e-05
         588     2.59779     2.59732   3.032e-05
         589     2.59773     2.59732 3.02767e-05
         590     2.59767     2.59732 3.02314e-05
         591     2.59761     2.59732 3.01844e-05
         592     2.59756     2.59732 3.01361e-05
         593      2.5975     2.59732 3.00869e-05
         594     2.59744     2.59732 3.00369e-05
         595     2.59738     2.59732 2.99865e-05
         596     2.59731     2.59732 2.99362e-05
         597     2.59725     2.59732 2.98863e-05
         598      2.5972     2.59732  2.9837e-05
         599     2.59714     2.59732 2.97887e-05
         600     2.59709     2.59732 2.97414e-05
         601     2.59704     2.59732 2.96955e-05
         602     2.59699     2.59732 2.96511e-05
         603     2.59694     2.59732 2.96085e-05
         604      2.5969     2.59732 2.95676e-05
         605     2.59686     2.59731 2.95284e-05
         606     2.59683     2.59731 2.94906e-05
         607     2.59679     2.59731 2.94545e-05
         608     2.59677     2.59731 2.94197e-05
         609     2.59675     2.59731 2.93859e-05
         610     2.59673     2.59731 2.93531e-05
         611     2.59672     2.59731  2.9321e-05
         612     2.59672     2.59731 2.92891e-05
         613     2.59671     2.59731 2.92575e-05
         614     2.59671     2.59731 2.92261e-05
         615     2.59672     2.59731 2.91942e-05
         616     2.59672      2.5973  2.9162e-05
         617     2.59674      2.5973 2.91293e-05
         618     2.59675      2.5973  2.9096e-05
         619     2.59677      2.5973 2.90619e-05
         620     2.59678      2.5973 2.90271e-05
         621     2.59681      2.5973 2.89912e-05
         622     2.59683      2.5973 2.89545e-05
         623     2.59685      2.5973 2.89171e-05
         624     2.59687      2.5973 2.88788e-05
         625     2.59689      2.5973 2.88398e-05
         626     2.59692      2.5973 2.88001e-05
         627     2.59694      2.5973 2.87598e-05
         628     2.59696      2.5973 2.87191e-05
         629     2.59698      2.5973 2.86779e-05
         630       2.597     2.59729 2.86363e-05
         631     2.59701     2.59729 2.85945e-05
         632     2.59702     2.59729 2.85526e-05
         633     2.59703     2.59729 2.85106e-05
         634     2.59703     2.59729 2.84686e-05
         635     2.59704     2.59729 2.84266e-05
         636     2.59704     2.59729 2.83848e-05
         637     2.59704     2.59729 2.83431e-05
         638     2.59703     2.59729 2.83016e-05
         639     2.59703     2.59729 2.82603e-05
         640     2.59702     2.59729 2.82193e-05
         641     2.59701     2.59729 2.81787e-05
         642       2.597     2.59729 2.81385e-05
         643     2.59698     2.59729 2.80987e-05
         644     2.59697     2.59729 2.80594e-05
         645     2.59696     2.59729 2.80204e-05
         646     2.59695     2.59729 2.79818e-05
         647     2.59694     2.59729 2.79437e-05
         648     2.59693     2.59729 2.79059e-05
         649     2.59692     2.59729 2.78685e-05
         650     2.59692     2.59729 2.78311e-05
         651     2.59693     2.59728 2.77937e-05
         652     2.59694     2.59728 2.77562e-05
         653     2.59694     2.59728 2.77186e-05
         654     2.59695     2.59728 2.76809e-05
         655     2.59696     2.59728 2.76429e-05
         656     2.59698     2.59728 2.76046e-05
         657     2.59701     2.59728 2.75658e-05
         658     2.59703     2.59728 2.75265e-05
