#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         654   0.0916315    0.092861 0.000214123
         655   0.0915727    0.092859 0.000213805
         656   0.0914997    0.092857 0.000213489
         657   0.0914145   0.0928548 0.000213176
         658   0.0913161   0.0928524 0.000212865
         659   0.0912058   0.0928499 0.000212556
         660   0.0910843   0.0928473 0.000212251
         661   0.0909529   0.0928444 0.000211949
         662   0.0908118   0.0928413 0.000211651
         663   0.0906623    0.092838 0.000211358
         664   0.0905062   0.0928345 0.000211068
         665   0.0903444   0.0928308 0.000210784
         666   0.0901783   0.0928268 0.000210505
         667   0.0900091   0.0928226 0.000210232
         668   0.0898388   0.0928181 0.000209965
         669    0.089668   0.0928134 0.000209704
         670   0.0894988   0.0928084 0.000209449
         671   0.0893314   0.0928033 0.000209201
         672   0.0891672   0.0927979  0.00020896
         673   0.0890092   0.0927922 0.000208725
         674   0.0888564   0.0927864 0.000208497
         675   0.0887108   0.0927803 0.000208276
         676   0.0885738   0.0927741  0.00020806
         677   0.0884465   0.0927677 0.000207851
         678   0.0883292   0.0927612 0.000207648
         679   0.0882234   0.0927545  0.00020745
         680   0.0881299   0.0927477 0.000207256
         681   0.0880493   0.0927408 0.000207066
         682   0.0879825   0.0927338  0.00020688
         683   0.0879303   0.0927268 0.000206697
         684   0.0878934   0.0927197 0.000206515
         685    0.087872   0.0927127 0.000206335
         686    0.087867   0.0927056 0.000206155
         687   0.0878783   0.0926986 0.000205975
         688   0.0879079   0.0926916 0.000205793
         689   0.0879549   0.0926847 0.000205609
         690   0.0880198    0.092678 0.000205422
         691   0.0881034   0.0926713 0.000205232
         692   0.0882053   0.0926649 0.000205037
         693   0.0883262   0.0926586 0.000204836
         694   0.0884665   0.0926526  0.00020463
         695   0.0886267   0.0926468 0.000204418
         696   0.0888061   0.0926413 0.000204199
         697   0.0890049   0.0926361 0.000203972
         698    0.089223   0.0926312 0.000203739
         699   0.0894606   0.0926266 0.000203498
         700   0.0897182   0.0926225 0.000203249
         701   0.0899955   0.0926187 0.000202994
         702   0.0902912   0.0926154 0.000202732
         703   0.0906059   0.0926126 0.000202464
         704   0.0909383   0.0926102  0.00020219
         705   0.0912893   0.0926083 0.000201912
         706   0.0916577    0.092607  0.00020163
         707   0.0920436   0.0926062 0.000201347
         708   0.0924453   0.0926059 0.000201062
         709   0.0928623   0.0926063 0.000200779
         710   0.0932945   0.0926073 0.000200499
         711   0.0937404   0.0926089 0.000200223
         712   0.0941989   0.0926111 0.000199954
         713   0.0946692    0.092614 0.000199695
         714   0.0951493   0.0926175 0.000199447
         715   0.0956391   0.0926218 0.000199212
         716   0.0961369   0.0926267 0.000198995
         717   0.0966402   0.0926323 0.000198796
         718    0.097148   0.0926386 0.000198618
         719   0.0976583   0.0926455 0.000198465
         720   0.0981702   0.0926532 0.000198338
         721   0.0986803   0.0926616 0.000198239
         722   0.0991867   0.0926706  0.00019817
         723   0.0996882   0.0926803 0.000198133
         724    0.100182   0.0926907  0.00019813
         725    0.100665   0.0927017 0.000198162
         726    0.101136   0.0927133  0.00019823
         727    0.101592   0.0927255 0.000198333
         728    0.102029   0.0927383 0.000198472
         729    0.102447   0.0927516 0.000198646
         730     0.10284   0.0927654 0.000198854
         731    0.103208   0.0927797 0.000199094
         732    0.103548   0.0927944 0.000199365
         733    0.103857   0.0928095 0.000199663
         734    0.104132   0.0928249 0.000199986
         735    0.104371   0.0928406  0.00020033
         736    0.104572   0.0928566 0.000200691
         737    0.104733   0.0928727 0.000201065
         738    0.104852   0.0928889 0.000201446
         739    0.104928   0.0929052 0.000201831
         740    0.104958   0.0929215 0.000202215
         741    0.104943   0.0929377 0.000202592
         742    0.104881   0.0929538 0.000202957
         743    0.104773   0.0929697 0.000203306
         744    0.104618   0.0929854 0.000203635
         745    0.104416   0.0930007 0.000203939
         746    0.104169   0.0930157 0.000204214
         747    0.103877   0.0930302 0.000204458
         748    0.103543   0.0930443 0.000204667
         749    0.103168   0.0930578  0.00020484
         750    0.102753   0.0930707 0.000204974
         751    0.102301    0.093083 0.000205069
         752    0.101814   0.0930946 0.000205125
         753    0.101296   0.0931055 0.000205142
         754     0.10075   0.0931157  0.00020512
         755    0.100178    0.093125 0.000205061
         756   0.0995843   0.0931336 0.000204968
         757   0.0989726   0.0931413 0.000204842
         758   0.0983456   0.0931482 0.000204687
         759    0.097706   0.0931542 0.000204506
         760   0.0970572   0.0931593 0.000204301
         761   0.0964039   0.0931636 0.000204077
         762   0.0957477   0.0931669 0.000203837
         763   0.0950923   0.0931695 0.000203586
         764   0.0944398   0.0931711 0.000203326
         765   0.0937943   0.0931719 0.000203062
         766   0.0931588   0.0931719 0.000202797
         767   0.0925334   0.0931711 0.000202534
         768   0.0919229   0.0931695 0.000202277
         769   0.0913283   0.0931671 0.000202028
         770   0.0907515   0.0931639  0.00020179
         771   0.0901945   0.0931601 0.000201565
         772   0.0896592   0.0931556 0.000201355
         773   0.0891475   0.0931504 0.000201161
         774     0.08866   0.0931446 0.000200985
         775   0.0881985   0.0931382 0.000200827
         776   0.0877642   0.0931313 0.000200688
         777    0.087358   0.0931238 0.000200567
         778   0.0869804   0.0931159 0.000200464
         779   0.0866329   0.0931076  0.00020038
         780   0.0863163   0.0930989 0.000200312
         781   0.0860317   0.0930899  0.00020026
         782   0.0857791   0.0930805 0.000200222
         783   0.0855587   0.0930709 0.000200196
         784   0.0853716   0.0930611 0.000200182
         785   0.0852182   0.0930511 0.000200176
         786   0.0850989    0.093041 0.000200177
         787   0.0850146   0.0930308 0.000200182
         788   0.0849653   0.0930205 0.000200189
         789    0.084952   0.0930103 0.000200197
         790   0.0849742   0.0930001 0.000200202
         791   0.0850335   0.0929901 0.000200202
         792   0.0851293   0.0929801 0.000200195
         793   0.0852623   0.0929704 0.000200179
         794   0.0854327   0.0929609 0.000200152
         795   0.0856407   0.0929517 0.000200112
         796   0.0858865   0.0929428 0.000200057
         797   0.0861705   0.0929343 0.000199986
         798   0.0864918   0.0929263 0.000199898
         799   0.0868512   0.0929187 0.000199793
         800   0.0872477   0.0929116 0.000199669
         801   0.0876813    0.092905 0.000199526
         802   0.0881513   0.0928991 0.000199366
         803    0.088657   0.0928938 0.000199187
         804   0.0891968   0.0928892 0.000198993
         805   0.0897698   0.0928854 0.000198783
         806   0.0903744   0.0928822 0.000198561
         807   0.0910079   0.0928799 0.000198328
         808   0.0916684   0.0928784 0.000198089
         809    0.092353   0.0928778 0.000197845
         810   0.0930577    0.092878 0.000197601
         811     0.09378   0.0928791  0.00019736
         812   0.0945158   0.0928811 0.000197127
         813   0.0952603    0.092884 0.000196907
         814   0.0960098   0.0928879 0.000196702
         815    0.096759   0.0928926 0.000196518
         816   0.0975028   0.0928983 0.000196359
         817   0.0982363   0.0929048 0.000196227
         818   0.0989535   0.0929122 0.000196126
         819   0.0996498   0.0929204 0.000196059
         820    0.100321   0.0929295 0.000196028
         821    0.100961   0.0929392 0.000196033
         822    0.101566   0.0929497 0.000196075
         823    0.102132   0.0929609 0.000196154
         824    0.102656   0.0929727 0.000196269
         825    0.103135    0.092985 0.000196417
         826    0.103568   0.0929978 0.000196597
         827    0.103953    0.093011 0.000196805
         828    0.104289   0.0930247 0.000197038
         829    0.104576   0.0930386 0.000197292
         830    0.104816   0.0930528 0.000197564
         831    0.105008   0.0930672 0.000197849
         832    0.105157   0.0930817 0.000198145
         833    0.105264   0.0930963 0.000198446
         834     0.10533    0.093111 0.000198749
         835     0.10536   0.0931257 0.000199052
         836    0.105356   0.0931403 0.000199351
         837    0.105321   0.0931549 0.000199643
         838    0.105258   0.0931693 0.000199926
         839    0.105171   0.0931836 0.000200199
         840    0.105061   0.0931977  0.00020046
         841    0.104932   0.0932117 0.000200706
         842    0.104785   0.0932254 0.000200938
         843    0.104623    0.093239 0.000201154
         844    0.104448   0.0932522 0.000201353
         845    0.104261   0.0932653 0.000201536
         846    0.104064    0.093278 0.000201702
         847    0.103858   0.0932905  0.00020185
         848    0.103644   0.0933027 0.000201981
         849    0.103423   0.0933147 0.000202094
         850    0.103196   0.0933263 0.000202191
         851    0.102963   0.0933376  0.00020227
         852    0.102726   0.0933486 0.000202333
         853    0.102483   0.0933593 0.000202379
         854    0.102236   0.0933697 0.000202408
         855    0.101985   0.0933798 0.000202422
         856     0.10173   0.0933896 0.000202421
         857    0.101473    0.093399 0.000202404
         858    0.101212   0.0934081 0.000202373
         859    0.100949   0.0934169 0.000202328
         860    0.100683   0.0934253 0.000202269
         861    0.100416   0.0934334 0.000202197
         862    0.100146   0.0934412 0.000202112
         863   0.0998746   0.0934487 0.000202015
         864   0.0996023   0.0934558 0.000201907
         865   0.0993293   0.0934626 0.000201788
         866   0.0990553    0.093469 0.000201658
         867   0.0987813   0.0934752 0.000201518
         868   0.0985076    0.093481  0.00020137
         869    0.098234   0.0934864 0.000201212
         870   0.0979611   0.0934916 0.000201047
         871   0.0976893   0.0934964 0.000200874
         872   0.0974186   0.0935009 0.000200694
         873   0.0971495   0.0935051 0.000200507
         874   0.0968822   0.0935089 0.000200315
         875   0.0966168   0.0935125 0.000200118
         876   0.0963545   0.0935157 0.000199915
         877   0.0960942   0.0935187 0.000199709
         878   0.0958372   0.0935213 0.000199499
         879   0.0955837   0.0935237 0.000199286
         880   0.0953335   0.0935257  0.00019907
         881   0.0950872   0.0935275 0.000198852
         882   0.0948451    0.093529 0.000198632
         883   0.0946069   0.0935302 0.000198411
         884   0.0943737   0.0935312 0.000198189
         885    0.094146   0.0935319 0.000197966
         886   0.0939232   0.0935323 0.000197743
         887   0.0937062   0.0935325  0.00019752
         888   0.0934952   0.0935325 0.000197298
         889   0.0932904   0.0935322 0.000197076
         890   0.0930919   0.0935317 0.000196855
         891   0.0929001    0.093531 0.000196636
         892   0.0927157   0.0935301 0.000196417
         893   0.0925385    0.093529 0.000196201
         894   0.0923688   0.0935277 0.000195985
         895   0.0922071   0.0935262 0.000195772
         896   0.0920536   0.0935245  0.00019556
         897   0.0919086   0.0935227 0.000195351
         898   0.0917719   0.0935208 0.000195143
         899   0.0916439   0.0935187 0.000194937
         900   0.0915251   0.0935165 0.000194733
         901   0.0914151   0.0935142 0.000194531
         902   0.0913141   0.0935117  0.00019433
         903   0.0912226   0.0935092 0.000194132
         904   0.0911402   0.0935066 0.000193935
         905   0.0910673   0.0935039 0.000193739
         906   0.0910043   0.0935011 0.000193545
         907   0.0909503   0.0934983 0.000193352
         908   0.0909057   0.0934954  0.00019316
         909   0.0908712   0.0934926 0.000192969
         910   0.0908454   0.0934896 0.000192779
         911   0.0908287   0.0934867  0.00019259
         912   0.0908205   0.0934838 0.000192401
         913   0.0908214   0.0934809 0.000192212
         914   0.0908304    0.093478 0.000192023
         915   0.0908471   0.0934751 0.000191835
         916   0.0908721   0.0934723 0.000191647
         917    0.090905   0.0934695 0.000191458
         918   0.0909449   0.0934667 0.000191269
         919   0.0909908    0.093464  0.00019108
         920   0.0910429   0.0934614 0.000190891
         921   0.0911004   0.0934588 0.000190701
         922    0.091163   0.0934563  0.00019051
         923     0.09123   0.0934539 0.000190319
         924   0.0913013   0.0934516 0.000190127
         925   0.0913761   0.0934494 0.000189935
         926    0.091453   0.0934472 0.000189742
         927    0.091532   0.0934451 0.000189549
         928   0.0916125   0.0934432 0.000189355
         929   0.0916928   0.0934413  0.00018916
         930   0.0917731   0.0934395 0.000188965
         931   0.0918526   0.0934378  0.00018877
         932   0.0919312   0.0934362 0.000188574
         933   0.0920073   0.0934346 0.000188378
         934   0.0920815   0.0934332 0.000188182
         935   0.0921519   0.0934318 0.000187986
         936   0.0922187   0.0934305  0.00018779
         937   0.0922808   0.0934293 0.000187593
         938   0.0923385   0.0934281 0.000187397
         939   0.0923911    0.093427 0.000187201
         940   0.0924376    0.093426 0.000187004
         941   0.0924789    0.093425 0.000186808
         942   0.0925135    0.093424 0.000186613
         943   0.0925419   0.0934231 0.000186417
         944   0.0925642   0.0934221 0.000186222
         945   0.0925801   0.0934213 0.000186027
         946    0.092589   0.0934204 0.000185832
         947   0.0925915   0.0934195 0.000185638
         948   0.0925876   0.0934186 0.000185444
         949   0.0925775   0.0934177 0.000185251
         950   0.0925615   0.0934168 0.000185058
         951   0.0925391   0.0934159 0.000184866
         952   0.0925117    0.093415 0.000184674
         953   0.0924779    0.093414 0.000184483
         954   0.0924393    0.093413 0.000184292
         955    0.092396   0.0934119 0.000184103
         956   0.0923485   0.0934108 0.000183913
         957    0.092297   0.0934096 0.000183725
         958   0.0922419   0.0934084 0.000183537
         959   0.0921825   0.0934071  0.00018335
         960   0.0921213   0.0934058 0.000183164
         961   0.0920582   0.0934044 0.000182979
         962   0.0919925   0.0934029 0.000182795
         963   0.0919245   0.0934014 0.000182611
         964    0.091855   0.0933998 0.000182429
         965   0.0917836   0.0933981 0.000182247
         966   0.0917121   0.0933963 0.000182067
         967   0.0916397   0.0933945 0.000181888
         968   0.0915665   0.0933926  0.00018171
         969   0.0914934   0.0933907 0.000181533
         970   0.0914198   0.0933887 0.000181357
         971    0.091346   0.0933865 0.000181183
         972   0.0912726   0.0933844 0.000181009
         973   0.0911993   0.0933821 0.000180837
         974   0.0911263   0.0933798 0.000180666
         975   0.0910536   0.0933774 0.000180497
         976   0.0909812    0.093375 0.000180328
         977   0.0909092   0.0933724 0.000180162
         978   0.0908377   0.0933699 0.000179996
         979   0.0907669   0.0933672 0.000179832
         980   0.0906966   0.0933645 0.000179669
         981   0.0906267   0.0933617 0.000179507
         982   0.0905576   0.0933588 0.000179347
         983   0.0904892   0.0933559 0.000179189
         984   0.0904218   0.0933529 0.000179031
         985   0.0903556   0.0933499 0.000178875
         986   0.0902908   0.0933468 0.000178721
         987   0.0902271   0.0933436 0.000178568
         988   0.0901658   0.0933404 0.000178416
         989   0.0901061   0.0933371 0.000178266
         990   0.0900487   0.0933338 0.000178116
         991   0.0899941   0.0933304 0.000177969
         992   0.0899425    0.093327 0.000177822
         993   0.0898943   0.0933236 0.000177677
         994   0.0898495   0.0933201 0.000177532
         995   0.0898087   0.0933165 0.000177389
         996   0.0897724    0.093313 0.000177246
         997   0.0897407   0.0933094 0.000177105
         998   0.0897147   0.0933058 0.000176964
         999   0.0896932   0.0933022 0.000176824
        1000   0.0896782   0.0932986 0.000176684
        1001   0.0896693   0.0932949 0.000176545
        1002   0.0896669   0.0932913 0.000176406
        1003   0.0896709   0.0932877 0.000176267
        1004   0.0896813   0.0932841 0.000176128
        1005   0.0896984   0.0932805 0.000175989
        1006   0.0897213    0.093277 0.000175849
        1007   0.0897509   0.0932735  0.00017571
        1008   0.0897866     0.09327 0.000175569
        1009   0.0898279   0.0932666 0.000175428
        1010   0.0898749   0.0932633 0.000175287
        1011   0.0899263     0.09326 0.000175145
        1012   0.0899813   0.0932567 0.000175001
        1013   0.0900396   0.0932536 0.000174857
        1014      0.0901   0.0932504 0.000174713
        1015   0.0901615   0.0932474 0.000174567
        1016   0.0902227   0.0932444 0.000174421
        1017   0.0902829   0.0932415 0.000174273
        1018   0.0903408   0.0932387 0.000174126
        1019   0.0903937   0.0932359 0.000173977
        1020   0.0904416   0.0932331 0.000173828
        1021   0.0904827   0.0932304 0.000173679
        1022   0.0905159   0.0932278 0.000173529
        1023   0.0905393   0.0932252 0.000173379
        1024   0.0905521   0.0932225  0.00017323
        1025   0.0905528   0.0932199  0.00017308
        1026   0.0905399   0.0932173 0.000172931
        1027   0.0905127   0.0932147 0.000172783
        1028   0.0904699    0.093212 0.000172635
        1029   0.0904112   0.0932093 0.000172489
        1030   0.0903356   0.0932065 0.000172344
        1031   0.0902429   0.0932036 0.000172201
        1032   0.0901325   0.0932007  0.00017206
        1033   0.0900052   0.0931976 0.000171921
        1034   0.0898611   0.0931943 0.000171785
        1035   0.0897001    0.093191 0.000171652
        1036   0.0895238   0.0931874 0.000171523
        1037    0.089333   0.0931837 0.000171398
        1038   0.0891273   0.0931798 0.000171277
        1039   0.0889096   0.0931757 0.000171162
        1040   0.0886803   0.0931714 0.000171052
        1041   0.0884407   0.0931668 0.000170948
        1042   0.0881934   0.0931621  0.00017085
        1043   0.0879384    0.093157  0.00017076
        1044   0.0876786   0.0931518 0.000170677
        1045    0.087416   0.0931463 0.000170602
        1046   0.0871513   0.0931406 0.000170535
        1047   0.0868859   0.0931346 0.000170477
        1048   0.0866215   0.0931284 0.000170427
        1049   0.0863605   0.0931219 0.000170387
        1050    0.086104   0.0931153 0.000170356
        1051   0.0858532   0.0931083 0.000170334
        1052   0.0856097   0.0931012 0.000170321
        1053   0.0853754   0.0930939 0.000170317
        1054   0.0851501   0.0930863 0.000170322
        1055   0.0849353   0.0930786 0.000170336
        1056   0.0847331   0.0930707 0.000170358
        1057   0.0845435   0.0930626 0.000170388
        1058    0.084367   0.0930544 0.000170425
        1059   0.0842046   0.0930461 0.000170469
        1060   0.0840572   0.0930376 0.000170519
        1061   0.0839253    0.093029 0.000170574
        1062   0.0838094   0.0930203 0.000170634
        1063   0.0837096   0.0930116 0.000170698
        1064   0.0836268   0.0930027 0.000170766
        1065   0.0835606   0.0929939 0.000170835
        1066   0.0835115    0.092985 0.000170906
        1067   0.0834803   0.0929761 0.000170978
        1068   0.0834661   0.0929672  0.00017105
        1069   0.0834704   0.0929583  0.00017112
        1070   0.0834923   0.0929494 0.000171189
        1071   0.0835316   0.0929406 0.000171255
        1072   0.0835887   0.0929319 0.000171317
        1073   0.0836637   0.0929233 0.000171375
        1074   0.0837558   0.0929147 0.000171428
        1075   0.0838657   0.0929063 0.000171475
        1076   0.0839928    0.092898 0.000171516
        1077   0.0841371   0.0928899 0.000171549
        1078   0.0842976   0.0928819 0.000171575
        1079   0.0844749   0.0928741 0.000171593
        1080   0.0846684   0.0928665 0.000171602
        1081   0.0848773   0.0928592 0.000171602
        1082   0.0851009    0.092852 0.000171594
        1083   0.0853388   0.0928451 0.000171575
        1084   0.0855909   0.0928384 0.000171548
        1085   0.0858567   0.0928319  0.00017151
        1086    0.086135   0.0928258 0.000171463
        1087   0.0864252   0.0928199 0.000171406
        1088   0.0867265   0.0928143  0.00017134
        1089   0.0870382    0.092809 0.000171265
        1090   0.0873594    0.092804 0.000171181
        1091    0.087689   0.0927993 0.000171088
        1092   0.0880253   0.0927949 0.000170987
        1093   0.0883683   0.0927909 0.000170879
        1094   0.0887167   0.0927871 0.000170763
        1095   0.0890688   0.0927837 0.000170641
        1096    0.089424   0.0927807 0.000170513
        1097   0.0897806   0.0927779 0.000170379
        1098   0.0901375   0.0927755 0.000170241
        1099   0.0904938   0.0927735 0.000170099
        1100   0.0908475   0.0927717 0.000169953
        1101   0.0911973   0.0927703 0.000169805
        1102   0.0915432   0.0927692 0.000169654
        1103   0.0918833   0.0927684 0.000169503
        1104   0.0922164   0.0927679  0.00016935
        1105   0.0925427   0.0927677 0.000169197
        1106   0.0928601   0.0927677 0.000169044
        1107   0.0931681   0.0927681 0.000168891
        1108   0.0934648   0.0927687  0.00016874
        1109   0.0937503   0.0927696  0.00016859
        1110   0.0940237   0.0927707 0.000168442
        1111   0.0942844   0.0927721 0.000168296
        1112   0.0945319   0.0927737 0.000168152
        1113   0.0947657   0.0927755 0.000168011
        1114   0.0949849   0.0927775 0.000167871
        1115   0.0951892   0.0927796 0.000167735
        1116   0.0953788    0.092782 0.000167601
        1117   0.0955532   0.0927844 0.000167469
        1118    0.095712   0.0927871  0.00016734
        1119   0.0958548   0.0927898 0.000167213
        1120   0.0959813   0.0927926 0.000167088
        1121   0.0960909   0.0927956 0.000166964
        1122   0.0961845   0.0927986 0.000166843
        1123   0.0962611   0.0928017 0.000166723
        1124     0.09632   0.0928048 0.000166604
        1125   0.0963616    0.092808 0.000166486
        1126   0.0963854   0.0928112 0.000166368
        1127   0.0963913   0.0928143 0.000166251
        1128   0.0963781   0.0928175 0.000166134
        1129   0.0963464   0.0928206 0.000166016
        1130   0.0962961   0.0928237 0.000165897
        1131    0.096227   0.0928267 0.000165778
        1132   0.0961379   0.0928296 0.000165657
        1133   0.0960299   0.0928325 0.000165535
        1134    0.095903   0.0928352 0.000165411
        1135   0.0957572   0.0928377 0.000165286
        1136   0.0955927   0.0928402 0.000165158
        1137   0.0954098   0.0928424 0.000165028
        1138   0.0952096   0.0928445 0.000164896
        1139   0.0949922   0.0928464 0.000164762
        1140   0.0947594   0.0928481 0.000164626
        1141    0.094512   0.0928495 0.000164489
        1142   0.0942507   0.0928507 0.000164349
        1143   0.0939769   0.0928517 0.000164208
        1144    0.093692   0.0928525 0.000164066
        1145   0.0933982   0.0928529 0.000163924
        1146   0.0930971   0.0928532 0.000163781
        1147   0.0927899   0.0928531 0.000163638
        1148    0.092479   0.0928528 0.000163496
        1149   0.0921664   0.0928522 0.000163355
        1150   0.0918534   0.0928513 0.000163215
        1151   0.0915422   0.0928502 0.000163077
        1152   0.0912355   0.0928488 0.000162942
        1153   0.0909343   0.0928471 0.000162809
        1154   0.0906406   0.0928452 0.000162679
        1155   0.0903563    0.092843 0.000162552
        1156   0.0900826   0.0928407 0.000162429
        1157   0.0898216    0.092838  0.00016231
        1158   0.0895745   0.0928352 0.000162194
        1159   0.0893429   0.0928322 0.000162082
        1160   0.0891281    0.092829 0.000161974
        1161   0.0889316   0.0928257 0.000161869
        1162   0.0887541   0.0928222 0.000161768
        1163   0.0885966   0.0928185 0.000161669
        1164   0.0884604   0.0928148 0.000161574
        1165   0.0883461   0.0928109 0.000161481
        1166   0.0882548    0.092807 0.000161389
        1167   0.0881869   0.0928031   0.0001613
        1168   0.0881431   0.0927991 0.000161211
        1169    0.088124   0.0927951 0.000161123
        1170   0.0881304   0.0927911 0.000161034
        1171   0.0881616   0.0927872 0.000160945
        1172   0.0882189   0.0927833 0.000160855
        1173   0.0883025   0.0927794 0.000160763
        1174   0.0884124   0.0927757 0.000160669
        1175   0.0885485   0.0927721 0.000160573
        1176   0.0887114   0.0927687 0.000160474
        1177   0.0889009   0.0927654 0.000160371
        1178   0.0891178   0.0927623 0.000160265
        1179   0.0893612   0.0927594 0.000160155
        1180   0.0896315   0.0927567 0.000160041
        1181   0.0899285   0.0927544 0.000159923
        1182   0.0902522   0.0927522 0.000159802
        1183   0.0906022   0.0927504 0.000159677
        1184   0.0909782   0.0927489 0.000159549
        1185   0.0913798   0.0927478 0.000159419
        1186   0.0918065    0.092747 0.000159286
        1187   0.0922574   0.0927466 0.000159153
        1188    0.092732   0.0927465 0.000159019
        1189   0.0932296    0.092747 0.000158886
        1190   0.0937491   0.0927478 0.000158754
        1191   0.0942893   0.0927491 0.000158626
        1192   0.0948487   0.0927509 0.000158503
        1193   0.0954264   0.0927531 0.000158386
        1194   0.0960204   0.0927558 0.000158277
        1195   0.0966292   0.0927591 0.000158178
        1196   0.0972504   0.0927628  0.00015809
        1197   0.0978821   0.0927671 0.000158016
        1198   0.0985227   0.0927719 0.000157957
        1199   0.0991688   0.0927772 0.000157915
        1200   0.0998182   0.0927831 0.000157893
        1201    0.100468   0.0927895 0.000157891
        1202    0.101116   0.0927964 0.000157911
        1203     0.10176   0.0928039 0.000157956
        1204    0.102395   0.0928119 0.000158025
        1205    0.103021   0.0928203 0.000158121
        1206    0.103633   0.0928293 0.000158244
        1207     0.10423   0.0928387 0.000158395
        1208    0.104808   0.0928486 0.000158573
        1209    0.105367    0.092859  0.00015878
        1210    0.105902   0.0928698 0.000159014
        1211    0.106413    0.092881 0.000159275
        1212    0.106899   0.0928925 0.000159563
        1213    0.107357   0.0929045 0.000159877
        1214    0.107787   0.0929167 0.000160214
        1215    0.108187   0.0929293 0.000160575
        1216    0.108558   0.0929421 0.000160956
        1217    0.108899   0.0929552 0.000161357
        1218    0.109211   0.0929686 0.000161776
        1219    0.109492   0.0929821  0.00016221
        1220    0.109744   0.0929959 0.000162658
        1221    0.109968   0.0930098 0.000163117
        1222    0.110163   0.0930238 0.000163587
        1223     0.11033    0.093038 0.000164064
        1224     0.11047   0.0930522 0.000164547
        1225    0.110584   0.0930665 0.000165034
        1226    0.110671   0.0930809 0.000165522
        1227    0.110731   0.0930953 0.000166011
        1228    0.110766   0.0931097 0.000166499
        1229    0.110777    0.093124 0.000166983
        1230    0.110764   0.0931384 0.000167462
        1231    0.110726   0.0931527 0.000167934
        1232    0.110664   0.0931669 0.000168398
        1233    0.110578    0.093181 0.000168853
        1234    0.110468    0.093195 0.000169296
        1235    0.110335   0.0932089 0.000169727
        1236     0.11018   0.0932226 0.000170144
        1237        0.11   0.0932362 0.000170546
        1238    0.109797   0.0932496 0.000170932
        1239    0.109571   0.0932627 0.000171301
        1240    0.109322   0.0932757 0.000171652
        1241     0.10905   0.0932884 0.000171983
        1242    0.108755   0.0933008 0.000172295
        1243    0.108437    0.093313 0.000172586
        1244    0.108096   0.0933249 0.000172856
        1245    0.107733   0.0933365 0.000173104
        1246    0.107347   0.0933477  0.00017333
        1247     0.10694   0.0933586 0.000173534
        1248    0.106512   0.0933692 0.000173714
        1249    0.106064   0.0933793 0.000173872
        1250    0.105597   0.0933891 0.000174008
        1251    0.105112   0.0933985 0.000174121
        1252    0.104612   0.0934074 0.000174212
        1253    0.104098    0.093416 0.000174282
        1254    0.103572   0.0934241 0.000174331
        1255    0.103036   0.0934317  0.00017436
        1256    0.102493   0.0934389  0.00017437
        1257    0.101945   0.0934457 0.000174363
        1258    0.101396    0.093452 0.000174339
        1259    0.100848   0.0934579 0.000174299
        1260    0.100304   0.0934633 0.000174246
        1261   0.0997667   0.0934683 0.000174179
        1262   0.0992403   0.0934729 0.000174101
        1263   0.0987271   0.0934771 0.000174013
        1264   0.0982285   0.0934808 0.000173916
        1265   0.0977488   0.0934842 0.000173811
        1266   0.0972899   0.0934872   0.0001737
        1267   0.0968544   0.0934899 0.000173583
        1268   0.0964438   0.0934922 0.000173462
        1269   0.0960598   0.0934942 0.000173337
        1270   0.0957031   0.0934959 0.000173209
        1271    0.095376   0.0934974 0.000173079
        1272   0.0950787   0.0934987 0.000172948
        1273   0.0948122   0.0934997 0.000172815
        1274   0.0945765   0.0935005 0.000172681
        1275    0.094372   0.0935012 0.000172547
        1276   0.0941982   0.0935018 0.000172413
        1277   0.0940548   0.0935022 0.000172278
        1278   0.0939412   0.0935026 0.000172144
        1279    0.093856   0.0935028 0.000172009
        1280   0.0937986   0.0935031 0.000171875
        1281   0.0937677   0.0935033 0.000171741
        1282   0.0937615   0.0935035 0.000171607
        1283   0.0937783   0.0935037 0.000171474
        1284   0.0938167   0.0935039  0.00017134
        1285   0.0938746   0.0935042 0.000171207
        1286     0.09395   0.0935046 0.000171074
        1287   0.0940414    0.093505 0.000170942
        1288   0.0941452   0.0935055  0.00017081
        1289   0.0942609   0.0935061 0.000170679
        1290   0.0943854   0.0935067 0.000170548
        1291    0.094516   0.0935075 0.000170417
        1292   0.0946512   0.0935084 0.000170288
        1293   0.0947886   0.0935094 0.000170159
        1294   0.0949264   0.0935105 0.000170031
        1295   0.0950626   0.0935117 0.000169904
        1296   0.0951953    0.093513 0.000169778
        1297   0.0953227   0.0935144 0.000169653
        1298   0.0954438   0.0935159 0.000169528
        1299   0.0955568   0.0935174 0.000169405
        1300   0.0956608   0.0935191 0.000169283
        1301   0.0957545   0.0935208 0.000169161
        1302   0.0958378   0.0935226 0.000169041
        1303   0.0959091   0.0935244 0.000168921
        1304   0.0959691   0.0935263 0.000168802
        1305   0.0960172   0.0935282 0.000168683
        1306    0.096053   0.0935301 0.000168565
        1307   0.0960778   0.0935321 0.000168448
        1308   0.0960913    0.093534  0.00016833
        1309   0.0960934    0.093536 0.000168213
        1310   0.0960856   0.0935379 0.000168096
        1311   0.0960682   0.0935399 0.000167979
        1312   0.0960424   0.0935418 0.000167861
        1313   0.0960088   0.0935437 0.000167744
        1314   0.0959677   0.0935455 0.000167627
        1315   0.0959215   0.0935473 0.000167509
