#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         725      3.3382     3.26628  0.00318167
         726     3.33836     3.26638  0.00317884
         727     3.33517     3.26648  0.00317587
         728     3.31681     3.26654  0.00317226
         729     3.31503     3.26661  0.00316861
         730     3.34576     3.26672  0.00316612
         731      3.3684     3.26686  0.00316485
         732     3.35647     3.26698  0.00316289
         733     3.33073     3.26707  0.00315977
         734     3.32096     3.26714  0.00315632
         735     3.33195     3.26723  0.00315326
         736      3.3501     3.26734  0.00315098
         737     3.36991     3.26748  0.00314978
         738     3.38122     3.26764  0.00314928
         739     3.35667     3.26776  0.00314732
         740     3.33888     3.26785  0.00314453
         741     3.37455       3.268  0.00314358
         742     3.38401     3.26815  0.00314323
         743      3.3811      3.2683  0.00314268
         744     3.37783     3.26845   0.0031419
         745     3.37197     3.26859  0.00314075
         746     3.36571     3.26872  0.00313924
         747     3.36031     3.26884  0.00313743
         748     3.35374     3.26896  0.00313529
         749     3.34921     3.26906  0.00313293
         750     3.34061     3.26916  0.00313021
         751     3.32129     3.26923  0.00312681
         752     3.30625     3.26928  0.00312304
         753     3.32713     3.26936  0.00311984
         754     3.36858     3.26949  0.00311847
         755     3.36977     3.26962  0.00311717
         756     3.32795      3.2697    0.003114
         757     3.33064     3.26978  0.00311093
         758     3.32613     3.26985  0.00310771
         759     3.30148     3.26989   0.0031039
         760     3.28634     3.26991  0.00309989
         761      3.3283     3.26999  0.00309676
         762     3.36073     3.27011  0.00309499
         763     3.36734     3.27024  0.00309355
         764     3.36432     3.27036  0.00309196
         765     3.34978     3.27047  0.00308966
         766      3.3137     3.27052  0.00308614
         767     3.28238     3.27054  0.00308215
         768     3.28426     3.27055  0.00307819
         769      3.3092     3.27061   0.0030746
         770     3.33638     3.27069  0.00307179
         771     3.34071     3.27078  0.00306915
         772     3.31498     3.27084  0.00306571
         773     3.28056     3.27085  0.00306177
         774     3.27224     3.27085  0.00305781
         775     3.28179     3.27087   0.0030539
         776     3.27833     3.27088  0.00304998
         777     3.27685     3.27088  0.00304606
         778     3.30196     3.27092  0.00304241
         779     3.30674     3.27097  0.00303885
         780     3.28402     3.27099    0.003035
         781     3.25887     3.27097  0.00303116
         782     3.27695     3.27098  0.00302729
         783     3.30194     3.27102  0.00302368
         784     3.30607     3.27106  0.00302016
         785     3.28911     3.27109   0.0030164
         786     3.28399      3.2711   0.0030126
         787     3.29013     3.27113  0.00300887
         788     3.25839     3.27111   0.0030051
         789     3.24769     3.27108  0.00300144
         790      3.2726     3.27108  0.00299764
         791      3.2731     3.27109  0.00299385
         792     3.24609     3.27105  0.00299023
         793     3.27574     3.27106  0.00298647
         794     3.29746     3.27109  0.00298289
         795     3.29685     3.27113  0.00297932
         796     3.28302     3.27114  0.00297561
         797     3.28159     3.27115  0.00297191
         798     3.30968      3.2712  0.00296858
         799     3.32486     3.27127  0.00296562
         800     3.31724     3.27133  0.00296247
         801     3.29794     3.27136  0.00295896
         802     3.27805     3.27137  0.00295528
         803     3.27944     3.27138  0.00295162
         804     3.28102     3.27139  0.00294797
         805     3.23117     3.27134  0.00294473
         806      3.2628     3.27133   0.0029411
         807     3.27671     3.27134  0.00293746
         808     3.30126     3.27137  0.00293406
         809       3.317     3.27143  0.00293097
         810     3.31475     3.27148  0.00292784
         811     3.30607     3.27153  0.00292454
         812     3.30077     3.27156  0.00292116
         813     3.30415      3.2716  0.00291784
         814     3.31686     3.27166  0.00291479
         815     3.33428     3.27173  0.00291223
         816     3.33666     3.27181  0.00290974
         817     3.31158     3.27186  0.00290659
         818     3.29101     3.27189  0.00290313
         819     3.28333      3.2719  0.00289962
         820     3.28196     3.27191  0.00289611
         821     3.28346     3.27193  0.00289262
         822     3.27623     3.27193   0.0028891
         823     3.29438     3.27196  0.00288572
         824     3.31759     3.27201  0.00288275
         825     3.32675     3.27208  0.00288002
         826     3.32559     3.27215  0.00287726
         827     3.31655      3.2722  0.00287428
         828      3.3138     3.27225  0.00287125
         829     3.32581     3.27231  0.00286851
         830     3.33741     3.27239  0.00286613
         831     3.33478     3.27247  0.00286366
         832     3.30053      3.2725  0.00286042
         833     3.23547     3.27246  0.00285733
         834     3.21296     3.27239  0.00285479
         835     3.23971     3.27235  0.00285164
         836     3.28747     3.27236  0.00284829
         837     3.30318      3.2724  0.00284513
         838     3.29625     3.27243  0.00284187
         839     3.28226     3.27244  0.00283851
         840     3.28149     3.27245  0.00283515
         841     3.29372     3.27248  0.00283189
         842     3.29794     3.27251  0.00282869
         843     3.29044     3.27253  0.00282541
         844     3.27902     3.27254  0.00282208
         845     3.27419     3.27254  0.00281874
         846     3.27754     3.27254  0.00281541
         847     3.27727     3.27255  0.00281209
         848     3.26665     3.27254  0.00280879
         849     3.26563     3.27253  0.00280549
         850     3.28436     3.27255  0.00280222
         851     3.30077     3.27258  0.00279913
         852      3.2988     3.27261  0.00279601
         853     3.26755     3.27261  0.00279274
         854     3.23515     3.27256  0.00278981
         855     3.25426     3.27254  0.00278663
         856     3.29426     3.27257  0.00278349
         857     3.30187      3.2726  0.00278046
         858     3.27418      3.2726  0.00277722
         859     3.26218     3.27259  0.00277401
         860     3.28016      3.2726   0.0027708
         861      3.3082     3.27264  0.00276789
         862     3.33481     3.27271  0.00276562
         863      3.3485      3.2728  0.00276381
         864      3.3436     3.27288  0.00276182
         865     3.31208     3.27293    0.002759
         866      3.2734     3.27293  0.00275581
         867     3.25141      3.2729  0.00275275
         868     3.27599     3.27291  0.00274958
         869      3.3246     3.27297  0.00274706
         870     3.34267     3.27305  0.00274507
         871     3.34208     3.27313  0.00274306
         872      3.3343      3.2732  0.00274081
         873     3.32373     3.27325  0.00273828
         874     3.31688      3.2733  0.00273561
         875      3.3142     3.27335  0.00273288
         876      3.3059     3.27339  0.00273001
         877     3.29093     3.27341  0.00272697
         878     3.27479     3.27341  0.00272387
         879     3.26144      3.2734   0.0027208
         880     3.24957     3.27337  0.00271784
         881     3.24118     3.27333    0.002715
         882     3.25044     3.27331  0.00271205
         883     3.27024      3.2733  0.00270898
         884     3.29646     3.27333  0.00270604
         885     3.31241     3.27337  0.00270335
         886      3.3077     3.27341  0.00270057
         887     3.28618     3.27343  0.00269757
         888     3.26633     3.27342  0.00269454
         889     3.24441     3.27339  0.00269171
         890     3.23019     3.27334  0.00268912
         891     3.25561     3.27332  0.00268618
         892     3.28042     3.27333  0.00268318
         893     3.29117     3.27335  0.00268025
         894     3.29722     3.27337  0.00267738
         895     3.30276     3.27341  0.00267459
         896     3.30631     3.27344  0.00267186
         897     3.30606     3.27348  0.00266913
         898     3.30238     3.27351  0.00266635
         899     3.29531     3.27353  0.00266349
         900     3.28096     3.27354  0.00266055
         901     3.27242     3.27354  0.00265759
         902     3.27989     3.27355  0.00265466
         903     3.29042     3.27357  0.00265178
         904     3.30096      3.2736  0.00264902
         905     3.30723     3.27363  0.00264636
         906     3.31034     3.27368  0.00264374
         907     3.31227     3.27372  0.00264117
         908     3.30926     3.27376  0.00263855
         909      3.2962     3.27378  0.00263577
         910     3.27544     3.27378  0.00263287
         911     3.27642     3.27379  0.00262998
         912     3.29953     3.27381  0.00262725
         913     3.30389     3.27385  0.00262458
         914     3.24188     3.27381  0.00262194
         915     3.26686      3.2738  0.00261909
         916     3.30304     3.27384  0.00261642
         917     3.29608     3.27386  0.00261368
         918     3.27603     3.27386  0.00261083
         919     3.23817     3.27382  0.00260828
