#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         727     2.22344     2.17765  0.00211725
         728     2.21121      2.1777  0.00211484
         729     2.21002     2.17774  0.00211241
         730     2.23051     2.17781  0.00211075
         731      2.2456     2.17791   0.0021099
         732     2.23765     2.17799  0.00210859
         733     2.22048     2.17805  0.00210651
         734     2.21397     2.17809  0.00210421
         735      2.2213     2.17815  0.00210217
         736      2.2334     2.17823  0.00210065
         737     2.24661     2.17832  0.00209985
         738     2.25415     2.17842  0.00209952
         739     2.23778      2.1785  0.00209821
         740     2.22592     2.17857  0.00209636
         741      2.2497     2.17866  0.00209572
         742       2.256     2.17877  0.00209549
         743     2.25407     2.17887  0.00209512
         744     2.25189     2.17897   0.0020946
         745     2.24798     2.17906  0.00209384
         746      2.2438     2.17915  0.00209283
         747      2.2402     2.17923  0.00209162
         748     2.23583      2.1793  0.00209019
         749     2.23281     2.17938  0.00208862
         750     2.22708     2.17944  0.00208681
         751      2.2142     2.17949  0.00208454
         752     2.20416     2.17952  0.00208203
         753     2.21809     2.17957  0.00207989
         754     2.24572     2.17966  0.00207898
         755     2.24651     2.17975  0.00207811
         756     2.21864      2.1798    0.002076
         757     2.22042     2.17985  0.00207395
         758     2.21742      2.1799  0.00207181
         759     2.20098     2.17993  0.00206926
         760     2.19089     2.17994  0.00206659
         761     2.21886     2.17999  0.00206451
         762     2.24049     2.18007  0.00206333
         763      2.2449     2.18016  0.00206237
         764     2.24288     2.18024   0.0020613
         765     2.23319     2.18031  0.00205977
         766     2.20914     2.18035  0.00205743
         767     2.18825     2.18036  0.00205477
         768     2.18951     2.18037  0.00205213
         769     2.20613      2.1804  0.00204973
         770     2.22425     2.18046  0.00204786
         771     2.22714     2.18052   0.0020461
         772     2.20999     2.18056  0.00204381
         773     2.18704     2.18057  0.00204118
         774     2.18149     2.18057  0.00203854
         775     2.18786     2.18058  0.00203593
         776     2.18555     2.18058  0.00203332
         777     2.18457     2.18059  0.00203071
         778     2.20131     2.18062  0.00202827
         779      2.2045     2.18065   0.0020259
         780     2.18934     2.18066  0.00202334
         781     2.17258     2.18065  0.00202077
         782     2.18464     2.18065  0.00201819
         783     2.20129     2.18068  0.00201579
         784     2.20405     2.18071  0.00201344
         785     2.19274     2.18072  0.00201093
         786     2.18933     2.18074   0.0020084
         787     2.19342     2.18075  0.00200592
         788     2.17226     2.18074   0.0020034
         789     2.16513     2.18072  0.00200096
         790     2.18174     2.18072  0.00199842
         791     2.18207     2.18072   0.0019959
         792     2.16406      2.1807  0.00199349
         793     2.18383     2.18071  0.00199098
         794     2.19831     2.18073   0.0019886
         795      2.1979     2.18075  0.00198621
         796     2.18868     2.18076  0.00198374
         797     2.18773     2.18077  0.00198127
         798     2.20645      2.1808  0.00197905
         799     2.21657     2.18085  0.00197708
         800      2.2115     2.18088  0.00197498
         801     2.19863     2.18091  0.00197264
         802     2.18537     2.18091  0.00197019
         803     2.18629     2.18092  0.00196774
         804     2.18735     2.18093  0.00196531
         805     2.15411     2.18089  0.00196315
         806      2.1752     2.18089  0.00196073
         807     2.18447     2.18089  0.00195831
         808     2.20084     2.18092  0.00195604
         809     2.21134     2.18095  0.00195398
         810     2.20983     2.18099  0.00195189
         811     2.20405     2.18102  0.00194969
         812     2.20051     2.18104  0.00194744
         813     2.20277     2.18107  0.00194523
         814     2.21124     2.18111  0.00194319
         815     2.22286     2.18116  0.00194148
         816     2.22444     2.18121  0.00193983
         817     2.20772     2.18124  0.00193773
         818       2.194     2.18126  0.00193542
         819     2.18889     2.18127  0.00193308
         820     2.18797     2.18127  0.00193074
         821     2.18897     2.18128  0.00192841
         822     2.18416     2.18129  0.00192607
         823     2.19625     2.18131  0.00192381
         824     2.21173     2.18134  0.00192183
         825     2.21783     2.18139  0.00192001
         826     2.21706     2.18143  0.00191817
         827     2.21103     2.18147  0.00191619
         828      2.2092      2.1815  0.00191417
         829     2.21721     2.18154  0.00191234
         830     2.22494     2.18159  0.00191075
         831     2.22319     2.18164  0.00190911
         832     2.20035     2.18167  0.00190695
         833     2.15698     2.18164  0.00190489
         834     2.14197     2.18159   0.0019032
         835     2.15981     2.18156   0.0019011
         836     2.19165     2.18158  0.00189886
         837     2.20212      2.1816  0.00189675
         838      2.1975     2.18162  0.00189458
         839     2.18817     2.18163  0.00189234
         840     2.18766     2.18163   0.0018901
         841     2.19581     2.18165  0.00188793
         842     2.19863     2.18167  0.00188579
         843     2.19362     2.18169  0.00188361
         844     2.18601     2.18169  0.00188139
         845     2.18279     2.18169  0.00187916
         846     2.18503      2.1817  0.00187694
         847     2.18485      2.1817  0.00187473
         848     2.17777      2.1817  0.00187252
         849     2.17709     2.18169  0.00187033
         850     2.18957      2.1817  0.00186815
         851     2.20051     2.18172  0.00186609
         852      2.1992     2.18174  0.00186401
         853     2.17837     2.18174  0.00186183
         854     2.15677     2.18171  0.00185988
         855     2.16951     2.18169  0.00185776
         856     2.19618     2.18171  0.00185566
         857     2.20125     2.18173  0.00185364
         858     2.18279     2.18174  0.00185148
         859     2.17478     2.18173  0.00184934
         860     2.18678     2.18173   0.0018472
         861     2.20546     2.18176  0.00184526
         862     2.22321     2.18181  0.00184374
         863     2.23233     2.18187  0.00184254
         864     2.22907     2.18192  0.00184121
         865     2.20805     2.18195  0.00183933
         866     2.18226     2.18195  0.00183721
         867     2.16761     2.18194  0.00183516
         868     2.18399     2.18194  0.00183305
         869      2.2164     2.18198  0.00183137
         870     2.22845     2.18203  0.00183005
         871     2.22805     2.18208  0.00182871
         872     2.22287     2.18213  0.00182721
         873     2.21582     2.18217  0.00182552
         874     2.21125      2.1822  0.00182374
         875     2.20947     2.18223  0.00182192
         876     2.20393     2.18226  0.00182001
         877     2.19395     2.18227  0.00181798
         878     2.18319     2.18227  0.00181591
         879     2.17429     2.18226  0.00181387
         880     2.16638     2.18225   0.0018119
         881     2.16079     2.18222     0.00181
         882     2.16696      2.1822  0.00180803
         883     2.18016      2.1822  0.00180599
         884     2.19764     2.18222  0.00180403
         885     2.20827     2.18225  0.00180223
         886     2.20513     2.18227  0.00180038
         887     2.19079     2.18228  0.00179838
         888     2.17755     2.18228  0.00179636
         889     2.16294     2.18226  0.00179447
         890     2.15346     2.18222  0.00179275
         891     2.17041     2.18221  0.00179078
         892     2.18694     2.18222  0.00178878
         893     2.19411     2.18223  0.00178683
         894     2.19815     2.18225  0.00178492
         895     2.20184     2.18227  0.00178306
         896      2.2042     2.18229  0.00178124
         897     2.20404     2.18232  0.00177942
         898     2.20159     2.18234  0.00177757
         899     2.19688     2.18236  0.00177566
         900     2.18731     2.18236   0.0017737
         901     2.18162     2.18236  0.00177173
         902     2.18659     2.18237  0.00176977
         903     2.19361     2.18238  0.00176785
         904     2.20064      2.1824  0.00176601
         905     2.20482     2.18242  0.00176424
         906      2.2069     2.18245   0.0017625
         907     2.20818     2.18248  0.00176078
         908     2.20617      2.1825  0.00175904
         909     2.19747     2.18252  0.00175718
         910     2.18363     2.18252  0.00175525
         911     2.18428     2.18252  0.00175332
         912     2.19969     2.18254   0.0017515
         913     2.20259     2.18257  0.00174972
         914     2.16126     2.18254  0.00174796
         915     2.17791     2.18254  0.00174606
         916     2.20203     2.18256  0.00174428
         917     2.19738     2.18257  0.00174245
         918     2.18402     2.18258  0.00174056
         919     2.15878     2.18255  0.00173885
