#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         623     2.96677     2.96381 0.000106012
         624     2.96611     2.96381 0.000105906
         625     2.95976     2.96381 0.000105935
         626      2.9625     2.96381 0.000105787
         627     2.96431     2.96381 0.000105621
         628     2.96358     2.96381 0.000105454
         629     2.96286     2.96381 0.000105297
         630     2.96453     2.96381 0.000105136
         631     2.96504     2.96381 0.000104987
         632     2.96175     2.96381 0.000104872
         633     2.96237      2.9638 0.000104731
         634     2.96488      2.9638 0.000104579
         635     2.96377      2.9638 0.000104415
         636     2.96287      2.9638 0.000104261
         637     2.96438      2.9638 0.000104101
         638       2.966     2.96381 0.000103994
         639      2.9662     2.96381 0.000103899
         640     2.96192     2.96381 0.000103779
         641     2.96291     2.96381 0.000103627
         642     2.96265      2.9638 0.000103481
         643     2.96666     2.96381 0.000103415
         644     2.96755     2.96382 0.000103417
         645     2.95872     2.96381 0.000103558
         646     2.96111      2.9638 0.000103482
         647     2.96314      2.9638 0.000103328
         648     2.96407      2.9638 0.000103169
         649     2.96542      2.9638  0.00010304
         650     2.96666     2.96381 0.000102975
         651     2.96438     2.96381 0.000102821
         652     2.96176     2.96381 0.000102711
         653      2.9623      2.9638  0.00010258
         654     2.96319      2.9638 0.000102427
         655     2.96352      2.9638 0.000102272
         656     2.96377      2.9638 0.000102116
         657     2.96397      2.9638 0.000101961
         658     2.96399      2.9638 0.000101806
         659      2.9639      2.9638 0.000101652
         660     2.96418      2.9638 0.000101499
         661     2.96464     2.96381 0.000101354
         662     2.96401     2.96381 0.000101201
         663     2.96287      2.9638 0.000101058
         664     2.96311      2.9638 0.000100912
         665     2.96401      2.9638  0.00010076
         666      2.9649     2.96381 0.000100622
         667     2.96422     2.96381 0.000100473
         668     2.96253      2.9638 0.000100341
         669     2.96308      2.9638 0.000100197
         670     2.96428      2.9638  0.00010005
         671     2.96437      2.9638 9.99046e-05
         672      2.9632      2.9638   9.976e-05
         673     2.96323      2.9638 9.96155e-05
         674     2.96398      2.9638  9.9468e-05
