#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         591    0.110687    0.107201 0.000940832
         592    0.111306    0.107208 0.000939268
         593    0.108591     0.10721 0.000937687
         594    0.101825    0.107201 0.000936153
         595   0.0953407    0.107181 0.000934792
         596   0.0914697    0.107155 0.000933595
         597   0.0906418    0.107127 0.000932441
         598   0.0924087    0.107103 0.000931206
         599   0.0952684    0.107083 0.000929861
         600     0.09617    0.107065 0.000928489
         601   0.0943664    0.107043 0.000927185
         602   0.0929283     0.10702 0.000925941
         603    0.094622    0.106999 0.000924634
         604    0.101785    0.106991 0.000923143
         605    0.112919    0.107001 0.000921669
         606    0.117312    0.107018 0.000920305
         607    0.114869    0.107031  0.00091888
         608    0.109584    0.107035 0.000917378
         609     0.10601    0.107033 0.000915873
         610    0.107303    0.107034 0.000914372
         611    0.112083    0.107042 0.000912913
         612     0.11524    0.107055  0.00091152
         613    0.118541    0.107074 0.000910225
         614    0.120448    0.107096 0.000909003
         615    0.117806    0.107113 0.000907692
         616    0.110115    0.107118 0.000906232
         617    0.101808    0.107109 0.000904804
         618   0.0981433    0.107095 0.000903456
         619   0.0975274    0.107079 0.000902129
         620   0.0966392    0.107063 0.000900831
         621   0.0960513    0.107045 0.000899555
         622   0.0984425    0.107031 0.000898215
         623    0.108521    0.107033 0.000896776
         624    0.127611    0.107066 0.000895945
         625    0.122254    0.107091 0.000894841
         626    0.113272    0.107101 0.000893466
         627     0.11418    0.107112 0.000892112
         628    0.117614    0.107129 0.000890849
         629    0.116205    0.107143 0.000889549
         630    0.117369    0.107159 0.000888285
         631    0.123428    0.107185 0.000887251
         632    0.121274    0.107207 0.000886128
         633    0.110854    0.107213 0.000884746
         634    0.109252    0.107216 0.000883357
         635    0.110159    0.107221 0.000881978
         636    0.105249    0.107218 0.000880597
         637    0.103281    0.107212 0.000879236
         638     0.10929    0.107215 0.000877864
         639    0.120238    0.107235 0.000876727
         640    0.120392    0.107256 0.000875598
         641    0.113132    0.107265  0.00087428
         642    0.108917    0.107268 0.000872922
         643    0.112173    0.107275 0.000871597
         644    0.132065    0.107314 0.000871094
         645    0.124235     0.10734 0.000870138
         646    0.104352    0.107335 0.000868803
         647   0.0950781    0.107316 0.000867667
         648   0.0929474    0.107294 0.000866611
         649   0.0971501    0.107279 0.000865417
         650    0.108582    0.107281 0.000864088
         651    0.116893    0.107295 0.000862887
         652    0.111871    0.107302 0.000861592
         653    0.101804    0.107294 0.000860313
         654   0.0955854    0.107276 0.000859184
         655   0.0923289    0.107253 0.000858176
         656   0.0910808    0.107229 0.000857221
         657   0.0916125    0.107205 0.000856246
         658   0.0933469    0.107184 0.000855204
         659   0.0953713    0.107166 0.000854094
         660   0.0980546    0.107152 0.000852911
         661    0.102594    0.107145 0.000851649
         662    0.106462    0.107144 0.000850363
         663    0.105056    0.107141 0.000849086
         664    0.101189    0.107132 0.000847855
         665   0.0998277    0.107121 0.000846651
