,sigma,epochs,train_dim,loss,val_loss
315,0.0679826247297135,64,50,0.14512541890144348,0.17076927423477173
316,0.0679826247297135,76,447,0.004538599867373705,0.003950323909521103
317,0.0679826247297135,36,86,0.7208337783813477,0.6014076471328735
318,0.0679826247297135,19,83,0.20879223942756653,0.20467320084571838
319,0.0679826247297135,38,203,0.1303703784942627,0.12028606235980988
320,0.0679826247297135,50,130,0.07458864897489548,0.07729296386241913
321,0.0679826247297135,43,84,0.13524846732616425,0.10993301123380661
322,0.0679826247297135,99,244,0.0044113812036812305,0.006199703086167574
323,0.0679826247297135,65,89,0.32647716999053955,0.2727789580821991
324,0.0679826247297135,18,260,0.231964111328125,0.2876770496368408
325,0.0679826247297135,91,140,0.010116332210600376,0.009138229303061962
326,0.0679826247297135,22,492,0.03435145691037178,0.030379753559827805
327,0.0679826247297135,95,429,0.004647646099328995,0.00353540712967515
328,0.0679826247297135,36,423,0.006780765485018492,0.0054935975931584835
329,0.0679826247297135,68,327,0.004418913275003433,0.004575634840875864
330,0.0679826247297135,75,63,0.437134712934494,0.5293424725532532
331,0.0679826247297135,34,182,0.20754742622375488,0.18735884130001068
332,0.0679826247297135,94,456,0.004546185489743948,0.0039096795953810215
333,0.0679826247297135,74,337,0.004578931722790003,0.005235545802861452
334,0.0679826247297135,60,174,0.004619854502379894,0.003823838895186782
335,0.0679826247297135,74,35,0.01716509833931923,0.021514449268579483
336,0.0679826247297135,41,359,0.0045898486860096455,0.006042060907930136
337,0.0679826247297135,67,90,0.313641220331192,0.24037231504917145
338,0.0679826247297135,43,322,0.009586011059582233,0.0067225247621536255
339,0.0679826247297135,17,22,4.368133068084717,2.9414403438568115
340,0.0679826247297135,95,352,0.004447265528142452,0.006178020965307951
341,0.0679826247297135,56,243,0.005054526496678591,0.005220500286668539
342,0.0679826247297135,19,201,0.3682202100753784,0.3220752775669098
343,0.0679826247297135,94,489,0.0043558478355407715,0.004338025115430355
344,0.0679826247297135,59,496,0.004573527257889509,0.004935271106660366
345,0.0679826247297135,91,301,0.004629924893379211,0.0038148474413901567
346,0.0679826247297135,28,296,0.09126397222280502,0.08969646692276001
347,0.0679826247297135,16,58,3.1475489139556885,2.840567111968994
348,0.0679826247297135,50,313,0.009445659816265106,0.008971861563622952
349,0.0679826247297135,35,352,0.0093845184892416,0.012144898995757103
350,0.0679826247297135,18,110,0.15820308029651642,0.17209221422672272
351,0.0679826247297135,35,130,0.31297698616981506,0.32059869170188904
352,0.0679826247297135,19,458,0.012912177480757236,0.013304834254086018
353,0.0679826247297135,63,348,0.004549873992800713,0.006310494150966406
354,0.0679826247297135,38,450,0.006141820922493935,0.004420452751219273
355,0.0679826247297135,76,133,0.004991833120584488,0.0025540220085531473
356,0.0679826247297135,21,49,0.22464509308338165,0.15844139456748962
357,0.0679826247297135,49,428,0.0046347021125257015,0.0033335257321596146
358,0.0679826247297135,80,101,0.010435315780341625,0.008096575736999512
359,0.0679826247297135,19,206,0.2315017729997635,0.21249443292617798
360,0.0679826247297135,62,312,0.004825144074857235,0.0028964735101908445
361,0.0679826247297135,74,470,0.004508991725742817,0.005112993530929089
362,0.0679826247297135,64,277,0.005806609522551298,0.005490420386195183
363,0.0679826247297135,74,376,0.004732317756861448,0.0049355486407876015
364,0.0679826247297135,53,401,0.004847896751016378,0.0037180879153311253
365,0.0679826247297135,94,113,0.009534096345305443,0.010197815485298634
366,0.0679826247297135,11,356,0.3459831178188324,0.38069039583206177
367,0.0679826247297135,68,182,0.00938979908823967,0.008307627402245998
368,0.0679826247297135,93,361,0.004536648280918598,0.005789985880255699
369,0.0679826247297135,60,412,0.004702908918261528,0.0032540380489081144
