# best solutions
1, 9, 11, 22, 3, 5, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 27, 28, 20, 21, 26, 29, 13, 2, 10, 24, 15, 1,8.60352e+11
1, 9, 11, 22, 3, 5, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 27, 10, 15, 28, 20, 21, 26, 29, 13, 2, 24, 1,8.16396e+11
1, 9, 29, 26, 21, 20, 28, 15, 10, 18, 4, 12, 30, 14, 6, 8, 25, 23, 16, 19, 32, 17, 31, 7, 5, 3, 22, 11, 13, 2, 27, 24, 1,7.47631e+11
1, 9, 11, 22, 3, 5, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 12, 30, 4, 18, 27, 28, 20, 21, 26, 29, 13, 2, 10, 24, 15, 1,8.60785e+11
1, 9, 11, 22, 26, 5, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 12, 30, 4, 18, 27, 28, 20, 21, 3, 29, 13, 2, 10, 24, 15, 1,8.60573e+11
1, 9, 11, 22, 3, 5, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 27, 15, 10, 24, 2, 13, 29, 26, 21, 20, 28, 1,8.59542e+11
1, 9, 22, 10, 15, 11, 28, 20, 21, 29, 3, 5, 18, 6, 8, 4, 12, 30, 14, 25, 23, 16, 19, 32, 17, 31, 7, 27, 13, 24, 2, 26, 1,1.08202e+12
1, 22, 15, 11, 9, 28, 20, 21, 29, 3, 5, 18, 6, 8, 4, 12, 30, 14, 25, 23, 16, 19, 10, 32, 17, 31, 7, 27, 13, 24, 2, 26, 1,1.04924e+12
1, 9, 11, 22, 21, 5, 7, 10, 15, 28, 20, 3, 29, 27, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 13, 24, 2, 26, 1,9.48904e+11
1, 22, 5, 15, 11, 9, 3, 28, 20, 21, 27, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 2, 10, 29, 26, 13, 24, 1,9.74087e+11
1, 28, 9, 22, 5, 15, 11, 3, 20, 21, 27, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 2, 10, 29, 26, 13, 24, 1,9.67112e+11
1, 28, 9, 22, 5, 15, 11, 3, 20, 21, 27, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 10, 29, 13, 24, 2, 26, 1,1.04561e+12
1, 28, 9, 22, 5, 15, 11, 3, 20, 21, 27, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 10, 29, 13, 24, 2, 26, 1,1.04561e+12
